ChapterNum,Title,Title,Para,Para,ParaShifted,CharacterCountDifference,LevenshteinDistance,AboveLevCharThreshold
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Gift of Shares to Charity,"Calculate the relief due in terms of tax and convert this to an amount to be include in the code, for further details see guidance in the Relief Instructions (RE) manual at RE1850 - RE1859 and PAYE10050",False,177,218,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Enter the amount which will be used for the End of Year Reconciliation,Enter the calculated coding allowance under Concessional Relief on the Allowances screen,False,18,73,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,If relief is claimed through the tax code,Top of page,False,30,44,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,"Calculate the relief due in terms of tax and convert this to an amount to be include in the code, for further details see guidance in the Relief Instructions (RE) manual at RE1850 - RE1859 and PAYE10050",Loan Interest Amount,False,182,191,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Enter the calculated coding allowance under Concessional Relief on the Allowances screen,Enter the full amount due,False,63,72,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Top of page,For more information how to calculate the amount see PAYE11110,False,51,55,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Loan Interest Amount,Loss Relief,False,9,16,False
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Loss Relief,Maintenance Payments,False,9,27,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Enter the full amount due,Enter the amount due,False,5,5,False
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,For more information how to calculate the amount see PAYE11110,For further information how to calculate this see SPD WI176 and RE1095,False,8,32,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Maintenance Payments,The details screen will display,False,11,33,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Enter the amount due,The eldest child’s date of birth,False,12,31,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,For further information how to calculate this see SPD WI176 and RE1095,Enter the appropriate date of birth,False,35,76,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,The details screen will display,Married Allowance,False,14,32,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,The eldest child’s date of birth,"For any new claims for married allowance or details of separation, you should first complete the Marriage and Civil Partnership details screen in ‘Individual’. For more information, follow the guidance in Action guide tax40006.",False,195,229,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Enter the appropriate date of birth,IABD will automatically carry forward the allowance from CY where no End Date has been recorded against the marriage in ‘Individual’.,False,98,112,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Married Allowance,"Where you need to enter an End Date against the marriage in ‘Individual’, you must first check if annual coding has taken place for the year after the one in which the marriage ended. If it has, you will need to enter an End Date, remove MCA from IABD for the year(s) after the year the marriage ended, and re-trigger any codes that need to be changed. For example, if today’s date is 21 February 2013, and annual coding for 2013-14 took place on 14 February, and the marriage ended at any time during 2012-13, you would need to",False,511,529,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,"For any new claims for married allowance or details of separation, you should first complete the Marriage and Civil Partnership details screen in ‘Individual’. For more information, follow the guidance in Action guide tax40006.",Enter an End Date against the marriage in ‘Individual’,False,173,194,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,IABD will automatically carry forward the allowance from CY where no End Date has been recorded against the marriage in ‘Individual’.,Remove MCA from IABD for 2013-14,False,101,122,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,"Where you need to enter an End Date against the marriage in ‘Individual’, you must first check if annual coding has taken place for the year after the one in which the marriage ended. If it has, you will need to enter an End Date, remove MCA from IABD for the year(s) after the year the marriage ended, and re-trigger any codes that need to be changed. For example, if today’s date is 21 February 2013, and annual coding for 2013-14 took place on 14 February, and the marriage ended at any time during 2012-13, you would need to",Re-trigger the 2013-14 code,False,501,503,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Enter an End Date against the marriage in ‘Individual’,"If you are making the change to the marriage before annual coding has taken place, you only need to enter the End Date in ‘Individual’. Annual coding will remove the entry from IABD automatically.",False,142,168,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Remove MCA from IABD for 2013-14,The Allowance screen displays,False,3,36,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Re-trigger the 2013-14 code,"Married Allowances (MAE) where an individual, or individual’s spouse or civil partner, was born before 6 April 1935 and the date of marriage is before 5 December 2005",False,139,164,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,"If you are making the change to the marriage before annual coding has taken place, you only need to enter the End Date in ‘Individual’. Annual coding will remove the entry from IABD automatically.",Amount carried forward from coding Or,False,159,175,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,The Allowance screen displays,The amount from the COP record at migration,False,14,43,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,"Married Allowances (MAE) where an individual, or individual’s spouse or civil partner, was born before 6 April 1935 and the date of marriage is before 5 December 2005",You should always make any changes on the Details screen.,False,109,146,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Amount carried forward from coding,The details screen will display,False,3,44,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Or,For marriages before 5 December 2005,False,34,35,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,The amount from the COP record at migration,The Married Couple’s allowance Entitlement due to the husband,False,18,61,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,You should always make any changes on the Details screen.,The amount displayed is from the latest coding calculation Or,False,4,69,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,The details screen will display,The amount from the COP record at migration to the PAYE Service,False,32,65,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,For marriages before 5 December 2005,When a claim to Married Allowance is received you must,False,18,54,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,The Married Couple’s allowance Entitlement due to the husband,"Ensure that you enter the full amount of Married Couple’s allowance entitlement for that year (before any income based reductions, as these will be made by the system when the information has been submitted from the Landing Page)",False,168,212,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,The amount displayed is from the latest coding calculation,Note: This should only be completed on the husband’s record.,False,2,69,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Or,Once the Landing screen has been submitted the coding calculation will,False,68,68,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,The amount from the COP record at migration to the PAYE Service,Make any adjustments for age allowance,False,25,58,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,When a claim to Married Allowance is received you must,Record the new amount of Married Couple’s allowance Entitlement allowed in the code,False,29,64,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,"Ensure that you enter the full amount of Married Couple’s allowance entitlement for that year (before any income based reductions, as these will be made by the system when the information has been submitted from the Landing Page)",Surplus Allowance Transfer - Form 575,False,192,212,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Note: This should only be completed on the husband’s record.,You should update the husband’s record only and,False,13,35,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Make any adjustments for age allowance,Once the Landing screen has been submitted the coding calculation will,False,32,101,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Record the new amount of Married Couple’s allowance Entitlement allowed in the code,Calculate the amount due from coding,False,47,70,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Surplus Allowance Transfer - Form 575,Record the Surplus Allowance Transferred to Wife on the husband’s record,False,35,46,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,You should update the husband’s record only and,You must manually record,False,23,36,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Complete the tick box Transfer Surplus Allowance to wife,The Surplus Allowance Received from Husband on the wife’s record,False,8,64,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Once the Landing screen has been submitted the coding calculation will,"Note: In the scenario that the husband has a primary and secondary record, the system will first set all the surplus allowances against the husband’s secondary record.",False,97,167,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Calculate the amount due from coding,"If the secondary record will not use all the surplus allowances then in the Edit Employment Allocation screen enter the amount of allowances required against the secondary record to cover the secondary estimated pay and recalculate the tax code. NPS will recalculate the surplus married allowance transferred, and will record this on the Married allowance screen in IABD.",False,335,394,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Record the Surplus Allowance Transferred to Wife on the husband’s record,Elected Allowance Transfer - Form 18,False,36,50,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,You must manually record,You should select the appropriate drop down menu Married Couple’s allowance to Wife,False,59,71,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,The Surplus Allowance Received from Husband on the wife’s record,None,False,60,61,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,"Note: In the scenario that the husband has a primary and secondary record, the system will first set all the surplus allowances against the husband’s secondary record.",Full,False,163,164,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,"If the secondary record will not use all the surplus allowances then in the Edit Employment Allocation screen enter the amount of allowances required against the secondary record to cover the secondary estimated pay and recalculate the tax code. NPS will recalculate the surplus married allowance transferred, and will record this on the Married allowance screen in IABD.",Half,False,367,368,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Elected Allowance Transfer - Form 18,Other,False,31,33,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,You should select the appropriate drop down menu Married Couple’s allowance to Wife,Note: ‘Other’ represents the amount of Married Couple’s allowance transferred for marriages prior to 5 December 2005 in the year of marriage.,False,58,110,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,None,Once the Landing screen has been submitted the coding calculation will,False,66,68,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Full,Calculate the amount due from coding on the husband’s record,False,56,58,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Half,You must manually,False,13,15,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Other,Enter the amount of Married Couple’s allowance from Husband on the wife’s record,False,75,76,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Note: ‘Other’ represents the amount of Married Couple’s allowance transferred for marriages prior to 5 December 2005 in the year of marriage.,Note: ‘Other Amount to Wife’ will no longer be used for marriages prior to 5 December 2005.,False,50,80,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Once the Landing screen has been submitted the coding calculation will,For marriages / civil partnerships on or after 5 December 2005,False,8,101,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Calculate the amount due from coding on the husband’s record,For all claims on a form 575 or Form 18 you will need to manually calculate the amount due see PAYE13110.,False,45,100,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,You must manually,Enter the amount of the Married Couple’s allowance,False,33,44,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Enter the amount of Married Couple’s allowance from Husband on the wife’s record,Ensure that you enter the calculated amount of Married allowance required for the highest earner and the surplus is recorded on the spouse / civil partners record for the relevant year,False,104,133,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Note: ‘Other Amount to Wife’ will no longer be used for marriages prior to 5 December 2005.,More information on marriage and civil partnerships can be found at PAYE103060 and in Action guide tax40006.,False,17,139,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,For marriages / civil partnerships on or after 5 December 2005,Estimated Income,False,46,58,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,For all claims on a form 575 or Form 18 you will need to manually calculate the amount due see PAYE13110.,It is not necessary to enter the estimated income in IABD where,False,42,108,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Enter the amount of the Married Couple’s allowance,The individual is entitled to the maximum amount of the allowance Or,False,18,54,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Ensure that you enter the calculated amount of Married allowance required for the highest earner and the surplus is recorded on the spouse / civil partners record for the relevant year,The estimated ANI is such that the individual is obviously due the minimum amount of the allowance and is unlikely to be due full or reduced age-related allowances in the foreseeable future,False,5,238,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,More information on marriage and civil partnerships can be found at PAYE103060 and in Action guide tax40006.,Full instructions regarding age-related allowances can be found at PAYE10010.,False,31,78,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Estimated Income,"Note: If Married Couple’s allowance has been allowed in CY and this is also the year of separation or the spouse or civil partner is deceased, you cannot amend CY+1 to withdraw the allowance. The process at Annual Coding will check the marriage status and will remove the Married Couple’s allowance where no marriage exists for CY+1.",False,317,330,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,It is not necessary to enter the estimated income in IABD where,Records set up from forms P14,False,34,79,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,The individual is entitled to the maximum amount of the allowance,"For some occupational pensions, the first year in which a P14 has been received is 2008-09 but the start date may be earlier than CY-1. These cases would not have had a COP record set up previously and therefore the forms P14 have correctly set up the records on the PAYE Service.",False,215,309,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Or,"If the individual or agent makes a valid claim for married allowance, you should update the ‘Individual’ screen following the guidance in Action guide tax40006.",False,158,159,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,The estimated ANI is such that the individual is obviously due the minimum amount of the allowance and is unlikely to be due full or reduced age-related allowances in the foreseeable future,IABD should then be updated with the married allowance figure starting from the earliest tax year a P14 has been received. This will ensure that the EOY reconciliations will correctly include the married allowance in the calculation.,False,44,387,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Full instructions regarding age-related allowances can be found at PAYE10010.,Top of page,False,66,71,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,"Note: If Married Couple’s allowance has been allowed in CY and this is also the year of separation or the spouse or civil partner is deceased, you cannot amend CY+1 to withdraw the allowance. The process at Annual Coding will check the marriage status and will remove the Married Couple’s allowance where no marriage exists for CY+1.",Personal Allowances,False,314,325,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Records set up from forms P14,The Allowance screen displays,False,0,35,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,"For some occupational pensions, the first year in which a P14 has been received is 2008-09 but the start date may be earlier than CY-1. These cases would not have had a COP record set up previously and therefore the forms P14 have correctly set up the records on the PAYE Service.",Personal Allowance (PA) for an individual born on or after 6 April 1948,False,209,275,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,"If the individual or agent makes a valid claim for married allowance, you should update the ‘Individual’ screen following the guidance in Action guide tax40006.",Personal Allowances (PAA) for an individual born between 6 April 1938 and 5 April 1948,False,74,159,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,IABD should then be updated with the married allowance figure starting from the earliest tax year a P14 has been received. This will ensure that the EOY reconciliations will correctly include the married allowance in the calculation.,Personal Allowances (PAE) for an individual born before 6 April 1938,False,165,252,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Personal Allowances,Top of page,False,8,27,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,The Allowance screen displays,Personal Pension Payments,False,4,35,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Personal Allowance (PA) for an individual born on or after 6 April 1948,Personal Pension Relief (PPR) can only be claimed by individuals who are under the age of 75. In your day to day work if you find individuals aged 75 and over with PPR in their tax code you should remove the allowance and write to the individual to explain that they are no longer eligible to claim the relief.,False,239,315,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Personal Allowances (PAA) for an individual born between 6 April 1938 and 5 April 1948,"For more information regarding PPR, refer to the Relief Instructions Manual at RE275 onwards and PAYE80035.",False,21,146,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Personal Allowances (PAE) for an individual born before 6 April 1938,Where an individual is eligible to claim PPR relief you should,False,6,68,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,This is read only. Any adjustments required to these allowances will be displayed on the Tax Code details screen or within the relevant end of year reconciliation,Enter the gross amount of the payments,False,124,171,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Top of page,To calculate the amount see PAYE10065,False,26,34,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Personal Pension Payments,If the gross amount is not recorded this will result in the incorrect coding allowance and end of year reconciliation.,False,93,122,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Personal Pension Relief (PPR) can only be claimed by individuals who are under the age of 75. In your day to day work if you find individuals aged 75 and over with PPR in their tax code you should remove the allowance and write to the individual to explain that they are no longer eligible to claim the relief.,The Type of Pension Plan will be displayed on the Details screen with the selection made from the Allowance screen,False,196,259,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,"For more information regarding PPR, refer to the Relief Instructions Manual at RE275 onwards and PAYE80035.",You should select ‘YES’ from the Eligible for Pension Plan Relief field,False,36,127,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Where an individual is eligible to claim PPR relief you should,You do not need to make any entry in Allowance Cessation Date for Personal Pension Payments,False,29,103,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Enter the gross amount of the payments,Tax relief in coding will be calculated using the highest rate of tax applicable at the coded employment,False,66,87,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,To calculate the amount see PAYE10065,"Note: If an employee requests that tax relief be given in their tax code for the current year for a one off lump sum gross payment you should follow the instructions on Concessional Relief, see subheading above.",False,174,214,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,If the gross amount is not recorded this will result in the incorrect coding allowance and end of year reconciliation.,{#PersonalSavingsAllowance}Personal Savings Allowance,False,65,121,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,The Type of Pension Plan will be displayed on the Details screen with the selection made from the Allowance screen,The Personal Savings Allowance (PSA) introduced tax-free income from Savings Interest from 6 April 2016. This applies up to a maximum £1000 for Basic Rate customers and £500 for Higher Rate customers. The PSA does not apply to savings income received by Additional Rate customers.,False,166,339,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,You should select ‘YES’ from the Eligible for Pension Plan Relief field,"For 2016-17 tax year only, PSA is shown as an allowance but for 2017-18 onwards, PSA is used to reduce the amount of untaxed interest, applying tax to interest remaining after any allowances: the total Liability Calculation within the Tax Code Calculation screen will display the value of PSA awarded at 0%. Where untaxed interest is below the maximum of PSA awarded no interest will be shown as a deduction in the customer’s tax code. Where untaxed interest is equal to or less than the allowance, no P2 is generated. Only where untaxed Interest exceeds the allowance is a P2 issued to the customer with a note. The amount covered by the Personal Allowance remains in the tax code as a deduction.",False,626,695,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,You do not need to make any entry in Allowance Cessation Date for Personal Pension Payments,"Note: PSA is in addition to the Starter Savings Rate (SSR) which allows low income earners to receive up to £5,000 tax-free Savings Interest. PSA is unaffected by the Scottish Rate of Income Tax and is applied at the same rate for all taxpayers across the UK.",False,168,306,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Tax relief in coding will be calculated using the highest rate of tax applicable at the coded employment,"With the introduction of PSA from 6 April 2016 the system for deducting tax at source from savings income has been stopped, though banks and building societies continue to provide HMRC with details of gross untaxed savings income. HMRC then makes provision for those taxpayers who are still liable for tax on savings income, adjusting tax codes for PAYE customers including PAYE-SA customers choosing to pay this way.",False,313,454,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,"Note: If an employee requests that tax relief be given in their tax code for the current year for a one off lump sum gross payment you should follow the instructions on Concessional Relief, see subheading above.","Where customers are still liable for tax after PSA and unused personal allowances are applied, savings income is pre-populated into IABD as a gross amount in Untaxed Interest.",False,36,258,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,{#PersonalSavingsAllowance}Personal Savings Allowance,"A new NPS IABD entry for the value of the Personal Savings Allowance is used for calculation of the allowance, and any tax liability is displayed in the Total Liability Calculation screen as ‘Personal Savings Allowance’. Where untaxed interest is below the limit, the Personal Savings Allowance amount included for annual coding is displayed as the actual amount of savings income, up to a maximum of £1000 (BR) or £500 (HR).",False,372,390,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,The Personal Savings Allowance (PSA) introduced tax-free income from Savings Interest from 6 April 2016. This applies up to a maximum £1000 for Basic Rate customers and £500 for Higher Rate customers. The PSA does not apply to savings income received by Additional Rate customers.,Customers may contact HMRC to change the amount of untaxed interest because they believe it is incorrect. Contact History notes are pre-populated with a secure breakdown of encrypted account information so users can confirm and correct IABD where necessary.,False,23,487,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,"For 2016-17 tax year only, PSA is shown as an allowance but for 2017-18 onwards, PSA is used to reduce the amount of untaxed interest, applying tax to interest remaining after any allowances: the total Liability Calculation within the Tax Code Calculation screen will display the value of PSA awarded at 0%. Where untaxed interest is below the maximum of PSA awarded no interest will be shown as a deduction in the customer’s tax code. Where untaxed interest is equal to or less than the allowance, no P2 is generated. Only where untaxed Interest exceeds the allowance is a P2 issued to the customer with a note. The amount covered by the Personal Allowance remains in the tax code as a deduction.","When talking to customers, users should advise them to check their records and if necessary their Bank or Building Society account information and that if we later find they have incorrectly declared the interest, we may take action to collect any additional tax due.",False,430,934,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,"Note: PSA is in addition to the Starter Savings Rate (SSR) which allows low income earners to receive up to £5,000 tax-free Savings Interest. PSA is unaffected by the Scottish Rate of Income Tax and is applied at the same rate for all taxpayers across the UK.",PAYE130010 and action guide ‘IABD - change in financial circumstances’ on the Personal Tax Operations Guidance hub explain how to update Untaxed Interest in NPD IABD.,False,93,308,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,"With the introduction of PSA from 6 April 2016 the system for deducting tax at source from savings income has been stopped, though banks and building societies continue to provide HMRC with details of gross untaxed savings income. HMRC then makes provision for those taxpayers who are still liable for tax on savings income, adjusting tax codes for PAYE customers including PAYE-SA customers choosing to pay this way.","Every time information is recorded and submitted, the system automatically looks at the changes made to a record and determine if",False,288,386,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,"Where customers are still liable for tax after PSA and unused personal allowances are applied, savings income is pre-populated into IABD as a gross amount in Untaxed Interest.",A coding calculation is required,False,143,165,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,"A new NPS IABD entry for the value of the Personal Savings Allowance is used for calculation of the allowance, and any tax liability is displayed in the Total Liability Calculation screen as ‘Personal Savings Allowance’. Where untaxed interest is below the limit, the Personal Savings Allowance amount included for annual coding is displayed as the actual amount of savings income, up to a maximum of £1000 (BR) or £500 (HR).",An in year calculation is required Or,False,388,401,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Customers may contact HMRC to change the amount of untaxed interest because they believe it is incorrect. Contact History notes are pre-populated with a secure breakdown of encrypted account information so users can confirm and correct IABD where necessary.,An end of year calculation is required,False,219,232,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,"When talking to customers, users should advise them to check their records and if necessary their Bank or Building Society account information and that if we later find they have incorrectly declared the interest, we may take action to collect any additional tax due.",Top of page,False,256,264,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,PAYE130010 and action guide ‘IABD - change in financial circumstances’ on the Personal Tax Operations Guidance hub explain how to update Untaxed Interest in NPD IABD.,Retirement Annuity Payments,False,139,162,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,"Every time information is recorded and submitted, the system automatically looks at the changes made to a record and determine if",Enter the gross amount of the payment,False,92,122,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,A coding calculation is required,To calculate the amount due see ‘Allowances and Reliefs’ at PAYE11110,False,37,59,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,An in year calculation is required,You should select ‘YES’ from the Eligible for Pension Plan Relief field,False,37,67,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Or,You should enter the Allowance cessation date - this must be in the format DD/MM/CCYY,False,83,84,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,An end of year calculation is required,Seed Enterprise Investment Scheme,False,5,51,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Top of page,"The Seed Enterprise Investment Scheme (SEIS) was introduced in April 2012 to run alongside the existing Enterprise Investment Scheme (EIS) (PAYE10045). The rate at which SEIS is due is 50% and is given using the EIS coding descriptor after the relief due has been calculated in terms of tax and converted to an amount to be included in the code, see PAYE10047",False,348,356,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Retirement Annuity Payments,To calculate the amount of relief due see PAYE10047,False,24,42,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Enter the gross amount of the payment,Enter the calculated amount,False,10,25,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,To calculate the amount due see ‘Allowances and Reliefs’ at PAYE11110,Social Investment Tax Relief,False,41,56,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,You should select ‘YES’ from the Eligible for Pension Plan Relief field,"Social Investment Tax Relief (SITR) was introduced in April 2014 to run alongside both the Enterprise Investment Scheme (EIS) and the Seed Enterprise Investment Scheme (SEIS). The rate at which SITR is due is 30% and is given using the EIS coding descriptor after the relief has been calculated in terms of tax and converted to an amount to be included in the code, see PAYE10048.",False,309,441,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,You should enter the Allowance cessation date - this must be in the format DD/MM/CCYY,To calculate the amount of relief due see PAYE10048,False,34,84,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Seed Enterprise Investment Scheme,Enter the calculated amount,False,6,29,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,"The Seed Enterprise Investment Scheme (SEIS) was introduced in April 2012 to run alongside the existing Enterprise Investment Scheme (EIS) (PAYE10045). The rate at which SEIS is due is 50 per cent and is given using the EIS coding descriptor after the relief due has been calculated in terms of tax and converted to an amount to be included in the code, see PAYE10047",Venture Capital Trust,False,346,353,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,To calculate the amount of relief due see PAYE10047,"Enter the amount claimed which will be used for the End of Year Reconciliation, for further information on what to allow see the Venture Capital Schemes Manual (VCM64020)",False,119,148,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Enter the calculated amount,Calculate the relief due in terms of tax and convert this to an amount to be included in the code see VCM64030 and PAYE10075,False,97,118,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Social Investment Tax Relief,Enter the calculated coding allowance under Concessional Relief on the Allowances screen,False,60,76,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,"Social Investment Tax Relief (SITR) was introduced in April 2014 to run alongside both the Enterprise Investment Scheme (EIS) and the Seed Enterprise Investment Scheme (SEIS). The rate at which SITR is due is 30 per cent and is given using the EIS coding descriptor after the relief has been calculated in terms of tax and converted to an amount to be included in the code, see PAYE10048.",Set the IAR indicator for CY,False,360,364,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,To calculate the amount of relief due see PAYE10048,Make a contact history note detailing the source amount,False,4,67,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Enter the calculated amount,Create a BF with review date in CY+1,False,9,43,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Venture Capital Trust,"When the BF is reviewed, you will need to",False,20,32,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,"Enter the amount claimed which will be used for the End of Year Reconciliation, for further information on what to allow see the Venture Capital Schemes Manual (VCM64020)",Amend the concessional relief to nil on IABD,False,126,158,True
PAYE130025,PAYE130025 Allowances,PAYE130025 Allowances,Calculate the relief due in terms of tax and convert this to an amount to be included in the code see VCM64030 and PAYE10075,Reconcile the account,False,103,116,True
