ChapterNumber,CharCountDiff,LevDistance,Link,ParaBreakdown,Title
IPT04730,26.0,34.0,View changes,"[[['t2', 1, '2.94%'], ['t4', 1, '2.94%'], ['t5', 1, '2.94%'], ['t9', 29, '85.29%']]]",IPT04730 Definition Of
IPT04740,3.0,5.0,View changes,"[[['t1', 1, '20.0%'], ['t4', 1, '20.0%'], ['t5', 1, '20.0%']]]",IPT04740 Export Credit Insurance Contracts
IPT04750,4.0,6.0,View changes,"[[['t2', 1, '16.67%'], ['t3', 1, '16.67%'], ['t8', 1, '16.67%'], ['t9', 1, '16.67%']]]",IPT04750 Risks Relating To Exchange Rate Losses
IPT04760,14.0,17.0,View changes,"[[['t2', 1, '5.88%'], ['t4', 1, '5.88%'], ['t5', 1, '5.88%'], ['t6', 1, '5.88%'], ['t7', 1, '5.88%'], ['t8', 1, '5.88%'], ['t11', 1, '5.88%'], ['t12', 1, '5.88%'], ['t13', 1, '5.88%'], ['t20', 1, '5.88%'], ['t21', 1, '5.88%'], ['t22', 1, '5.88%'], ['t23', 1, '5.88%'], ['t24', 1, '5.88%']]]",IPT04760 Contracts Relating To The Provision Of Financial Facilities
IPT04770,2.0,5.0,View changes,"[[['t1', 1, '20.0%'], ['t2', 1, '20.0%']]]",IPT04770 Purpose Of These Exemptions
IPT04800,486.0,1033.0,View changes,[[]],IPT04800 Motability Contract-Hire Schemes: Contents
IPT04810,4.0,7.0,View changes,"[[['t2', 1, '14.29%'], ['t3', 1, '14.29%'], ['t4', 1, '14.29%'], ['t5', 1, '14.29%']]]",IPT04810 Motability Contract-Hire Schemes: Legal Provisions
IPT04820,1.0,4.0,View changes,"[[['t1', 1, '25.0%']]]",IPT04820 Motability Contract-Hire Schemes: Purpose Of This Exemption
IPT04830,4.0,8.0,View changes,"[[['t2', 1, '12.5%'], ['t3', 1, '12.5%'], ['t4', 1, '12.5%'], ['t5', 1, '12.5%']]]","IPT04830 Motability Contract-Hire Schemes: Definition Of ""Qualifying Terms"""
IPT04840,2.0,5.0,View changes,"[[['t2', 1, '20.0%'], ['t4', 1, '20.0%']]]","IPT04840 Motability Contract-Hire Schemes: Definition Of 'Handicapped', 'Disability Living Allowance', 'Personal Independence Payment', 'Armed Forces Independence Payment' And 'Mobility Supplement'"
IPT04860,7.0,10.0,View changes,"[[['t1', 1, '10.0%'], ['t2', 1, '10.0%'], ['t3', 1, '10.0%'], ['t4', 1, '10.0%'], ['t5', 1, '10.0%'], ['t6', 1, '10.0%'], ['t7', 1, '10.0%']]]",IPT04860 Motability Contract-Hire Schemes: Insurers Who Underwrite A Similar Scheme
IPT04900,596.0,1405.0,View changes,[[]],IPT04900 Higher Rate Of IPT: Contents
IPT04905,3.0,6.0,View changes,"[[['t8', 1, '16.67%'], ['t9', 1, '16.67%'], ['t10', 1, '16.67%'], ['t13', 10, '166.67%'], ['t16', 42, '700.0%']]]",IPT04905 Legal Provisions And Purpose
IPT04910,6.0,68.0,View changes,"[[['t2', 1, '1.47%'], ['t3', 1, '1.47%'], ['t4', 1, '1.47%'], ['t5', 498, '732.35%'], ['t8', 1, '1.47%'], ['t22', 14, '20.59%']]]",IPT04910 Definition Of “Motor Car” And “Motor Cycle”
IPT04915,7.0,10.0,View changes,"[[['t2', 1, '10.0%'], ['t3', 1, '10.0%'], ['t4', 1, '10.0%'], ['t6', 1, '10.0%'], ['t7', 1, '10.0%'], ['t8', 1, '10.0%'], ['t13', 1, '10.0%']]]",IPT04915 Definition Of Domestic Appliances
IPT04916,7.0,10.0,View changes,"[[['t1', 1, '10.0%'], ['t2', 1, '10.0%'], ['t3', 1, '10.0%'], ['t4', 1, '10.0%'], ['t5', 130, '1300.0%'], ['t6', 1, '10.0%'], ['t7', 9, '90.0%']]]",IPT04916 Definition Of Certain Circumstances
IPT04920,4.0,8.0,View changes,"[[['t1', 256, '3200.0%'], ['t2', 1, '12.5%'], ['t4', 1, '12.5%'], ['t5', 1, '12.5%']]]",IPT04920 Suppliers Of Motor Vehicles Or Specified Goods?
IPT04925,8.0,11.0,View changes,"[[['t1', 1, '9.09%'], ['t2', 9, '81.82%'], ['t3', 1, '9.09%'], ['t4', 1, '9.09%'], ['t5', 1, '9.09%'], ['t6', 1, '9.09%'], ['t7', 1, '9.09%'], ['t8', 1, '9.09%']]]",IPT04925 Statement Of Practice
IPT04930,9.0,12.0,View changes,"[[['t1', 1, '8.33%'], ['t2', 1, '8.33%'], ['t3', 1, '8.33%'], ['t4', 1, '8.33%'], ['t6', 1, '8.33%'], ['t7', 1, '8.33%'], ['t8', 1, '8.33%'], ['t9', 1, '8.33%'], ['t10', 51, '425.0%']]]",IPT04930 Protected Cell Companies
IPT04935,5.0,8.0,View changes,"[[['t1', 652, '8150.0%'], ['t2', 1, '12.5%'], ['t3', 217, '2712.5%'], ['t4', 118, '1475.0%'], ['t5', 1, '12.5%']]]",IPT04935 Treatment Of Different Types Of Insurance
IPT04940,288.0,500.0,View changes,[[]],IPT04940 Travel Insurance: Contents
IPT04945,7.0,10.0,View changes,"[[['t5', 1, '10.0%'], ['t10', 1, '10.0%'], ['t11', 1, '10.0%'], ['t12', 1, '10.0%'], ['t13', 1, '10.0%'], ['t14', 1, '10.0%'], ['t15', 1, '10.0%']]]",IPT04945 Purpose And Outline Of The Section
IPT04950,18.0,21.0,View changes,"[[['t1', 1, '4.76%'], ['t6', 2, '9.52%'], ['t13', 12, '57.14%'], ['t15', 3, '14.29%']]]",IPT04950 De Minimis Provisions For Travel
IPT04955,2.0,5.0,View changes,"[[['t1', 1, '20.0%'], ['t2', 1, '20.0%']]]",IPT04955 Corporate Travel Policies
IPT05000,845.0,2329.0,View changes,[[]],IPT05000 Calculating The Value Of The Premium: Contents
IPT05150,10.0,12.0,View changes,"[[['t2', 1, '8.33%'], ['t3', 1, '8.33%'], ['t4', 1, '8.33%'], ['t5', 1, '8.33%'], ['t6', 1, '8.33%'], ['t7', 1, '8.33%'], ['t12', 1, '8.33%'], ['t20', 1, '8.33%'], ['t21', 1, '8.33%'], ['t22', 1, '8.33%']]]",IPT05150 Definition Of Premium
IPT05160,370.0,961.0,View changes,[[]],IPT05160 Separate Contracts: Contents
IPT05165,1.0,4.0,View changes,"[[['t1', 1, '25.0%']]]",IPT05165 Legal Background
IPT05175,2.0,6.0,View changes,"[[['t1', 2, '33.33%']]]",IPT05175 Avoidance And ‘Commoditised’ Insurance Products
IPT05190,0.0,4.0,View changes,[[]],IPT05190 Accounting For The IPT On Amounts Charged Under Separate Contracts
IPT05250,2.0,5.0,View changes,"[[['t1', 1, '20.0%'], ['t2', 1, '20.0%']]]",IPT05250 How The Value Of ‘Any Risk’ Is Determined
IPT05450,1.0,4.0,View changes,[[]],IPT05450 Premiums Are Inclusive Of Tax
IPT05500,4.0,6.0,View changes,"[[['t1', 1, '16.67%'], ['t2', 1, '16.67%'], ['t3', 1, '16.67%'], ['t4', 1, '16.67%']]]",IPT05500 Discounted Premiums
IPT05560,0.0,2.0,View changes,"[[['t3', 102, '5100.0%']]]",IPT05560 Intermediaries: The Effect Of Intermediaries On The Value Of The Premium
IPT05570,0.0,2.0,View changes,[[]],IPT05570 Intermediaries: Commissions
IPT05580,3.0,5.0,View changes,"[[['t1', 1, '20.0%'], ['t2', 1, '20.0%'], ['t3', 1, '20.0%'], ['t4', 9, '180.0%']]]",IPT05580 Intermediaries: Credit Charges Which Are Not Part Of The Premium
IPT05590,0.0,2.0,View changes,"[[['t1', 316, '15800.0%']]]",IPT05590 Intermediaries: Intermediary Discounted Premiums
IPT05600,0.0,2.0,View changes,"[[['t3', 47, '2350.0%']]]",IPT05600 Premiums Received Other Than In Money
IPT05650,6.0,8.0,View changes,"[[['t2', 1, '12.5%'], ['t3', 1, '12.5%'], ['t5', 1, '12.5%'], ['t9', 1, '12.5%'], ['t10', 1, '12.5%']]]",IPT05650 Contracts At Less Than Open Market Value (OMV)
IPT05750,3.0,5.0,View changes,"[[['t1', 1, '20.0%'], ['t2', 1, '20.0%'], ['t3', 1, '20.0%']]]",IPT05750 Employers' Liability Insurance
IPT05800,816.0,1180.0,View changes,[[]],IPT05800 Types Of Contract Covering Exempt And Taxable Risks: Contents
IPT05820,8.0,10.0,View changes,"[[['t1', 1, '10.0%'], ['t2', 1, '10.0%'], ['t3', 1, '10.0%'], ['t4', 1, '10.0%'], ['t5', 1, '10.0%'], ['t7', 1, '10.0%'], ['t8', 1, '10.0%'], ['t9', 1, '10.0%']]]",IPT05820 Arriving At ‘The Chargeable Amount’
IPT05840,620.0,824.0,View changes,"[[['t1', 1, '0.12%'], ['t2', 31, '3.76%'], ['t3', 71, '8.62%'], ['t4', 105, '12.74%'], ['t5', 55, '6.67%'], ['t6', 36, '4.37%'], ['t7', 61, '7.4%'], ['t8', 58, '7.04%']]]",IPT05840 Methods Of Apportionment
IPT05850,1.0,3.0,View changes,"[[['t1', 1, '33.33%']]]",IPT05850 What ‘Establishment’ Means
IPT05880,2.0,4.0,View changes,"[[['t2', 1, '25.0%']]]",IPT05880 Local Decisions On Apportionment
IPT05900,539.0,1286.0,View changes,[[]],IPT05900 The De Minimis Provision: Contents
IPT05910,2.0,7.0,View changes,"[[['t4', 5, '71.43%']]]",IPT05910 Purpose And Outline Of This Section
IPT05920,4.0,6.0,View changes,"[[['t1', 2, '33.33%'], ['t3', 11, '183.33%']]]",IPT05920 General Effect Of The Provision
IPT05930,4.0,6.0,View changes,"[[['t1', 4, '66.67%']]]",IPT05930 Effect Of The De Minimis Limits On Co-Insurance
IPT05940,8.0,10.0,View changes,"[[['t2', 2, '20.0%'], ['t7', 4, '40.0%'], ['t8', 2, '20.0%']]]",IPT05940 Effect Of The De Minimis Limits On ‘Layered’ Insurance
IPT05950,8.0,10.0,View changes,"[[['t1', 6, '60.0%'], ['t2', 2, '20.0%']]]",IPT05950 Effect Of The De Minimis Limits On Group Life Policies
IPT05960,2.0,4.0,View changes,"[[['t1', 2, '50.0%']]]",IPT05960 When And How To Apply De Minimis Provision
IPT05970,2.0,4.0,View changes,"[[['t1', 24, '600.0%']]]",IPT05970 The Effect Of Additional / Return Premiums On De Minimis
IPT05980,4.0,6.0,View changes,"[[['t2', 1, '16.67%'], ['t3', 1, '16.67%'], ['t4', 1, '16.67%'], ['t5', 1, '16.67%']]]",IPT05980 Problem Areas
IPT06000,326.0,359.0,View changes,[[]],IPT06000 Maintaining The IPT Register: Contents
IPT06100,1.0,3.0,View changes,"[[['t1', 1, '33.33%']]]",IPT06100 Purpose And Outline Of This Section
IPT06210,1.0,3.0,View changes,"[[['t1', 1, '33.33%'], ['t2', 9, '300.0%']]]",IPT06210 Registration: Registration Thresholds For IPT
IPT06215,4.0,6.0,View changes,"[[['t3', 1, '16.67%'], ['t4', 1, '16.67%'], ['t5', 1, '16.67%'], ['t7', 1, '16.67%'], ['t9', 17, '283.33%']]]",IPT06215 Registration: When Notification Should Be Made
IPT06225,1.0,3.0,View changes,"[[['t2', 1, '33.33%']]]",IPT06225 Registration: Registration Of Lloyd's Syndicates
IPT06230,1.0,3.0,View changes,"[[['t2', 1, '33.33%'], ['t6', 9, '300.0%']]]",IPT06230 Registration: Registration Of Overseas Insurers
IPT06235,9.0,11.0,View changes,"[[['t1', 1, '9.09%'], ['t2', 1, '9.09%'], ['t3', 1, '9.09%'], ['t4', 1, '9.09%'], ['t5', 1, '9.09%'], ['t6', 1, '9.09%'], ['t7', 1, '9.09%'], ['t8', 1, '9.09%'], ['t9', 1, '9.09%']]]",IPT06235 Registration: Registration Of Groups
IPT06245,0.0,2.0,View changes,"[[['t9', 551, '27550.0%']]]",IPT06245 Registration: The Meaning Of ‘Effective Date Of Registration’
IPT06250,4.0,6.0,View changes,"[[['t1', 2, '33.33%'], ['t2', 2, '33.33%']]]",IPT06250 Registration: Rules For Waiver Of Requirement To Submit IPT Returns
IPT06260,1.0,3.0,View changes,"[[['t1', 1, '33.33%']]]",IPT06260 Registration: Penalties For Failure To Register
IPT06305,1.0,3.0,View changes,"[[['t1', 1, '33.33%'], ['t2', 29, '966.67%']]]",IPT06305 Purpose And Outline
IPT06330,0.0,2.0,View changes,"[[['t3', 140, '7000.0%']]]",IPT06330 Changing An Agent
IPT06345,1.0,3.0,View changes,"[[['t2', 1, '33.33%']]]",IPT06345 Returns And Payment Of Tax
IPT06350,3.0,5.0,View changes,"[[['t1', 1, '20.0%'], ['t2', 1, '20.0%'], ['t3', 1, '20.0%']]]",IPT06350 Unregistered Overseas Insurers
IPT06355,2.0,4.0,View changes,"[[['t1', 1, '25.0%'], ['t2', 1, '25.0%']]]",IPT06355 Intermediaries Collecting IPT For Unregistered Insurers
IPT06400,325.0,676.0,View changes,[[]],IPT06400 Transfer Of Going Concerns (TOGC): Contents
IPT06410,4.0,7.0,View changes,"[[['t1', 1, '14.29%'], ['t2', 150, '2142.86%'], ['t3', 1, '14.29%'], ['t4', 1, '14.29%']]]",IPT06410 Purpose And Outline Of This Section
IPT06420,4.0,7.0,View changes,"[[['t1', 1, '14.29%'], ['t2', 1, '14.29%'], ['t3', 1, '14.29%'], ['t4', 1, '14.29%']]]",IPT06420 Features Of A TOGC
IPT06430,1.0,4.0,View changes,"[[['t8', 1, '25.0%']]]",IPT06430 Requests To Take Over An Existing IPT Registration
IPT06440,4.0,8.0,View changes,"[[['t4', 1, '12.5%'], ['t9', 1, '12.5%'], ['t10', 1, '12.5%'], ['t17', 1, '12.5%']]]",IPT06440 Responsibilities Under A TOGC
IPT06510,2.0,6.0,View changes,"[[['t3', 1, '16.67%'], ['t4', 1, '16.67%']]]",IPT06510 Deregistration: Purpose And Outline Of This Section
IPT06610,1.0,4.0,View changes,"[[['t1', 1, '25.0%']]]",IPT06610 Purpose And Outline Of This Section
IPT06620,2.0,5.0,View changes,"[[['t1', 1, '20.0%']]]",IPT06620 Correcting Or Amending The Register
IPT06630,2.0,6.0,View changes,"[[['t2', 1, '16.67%']]]",IPT06630 Duplicate Entries In The Register
IPT06660,3.0,6.0,View changes,"[[['t1', 1, '16.67%']]]",IPT06660 Incorrect Date Of Registration
IPT06670,1.0,4.0,View changes,"[[['t1', 1, '25.0%']]]",IPT06670 Procedures For Changes To Bank Account Details
IPT06680,1.0,4.0,View changes,"[[['t1', 1, '25.0%']]]",IPT06680 Failure To Notify Changes
IPT06700,4.0,7.0,View changes,"[[['t1', 1, '14.29%'], ['t2', 1, '14.29%'], ['t6', 1, '14.29%'], ['t14', 1, '14.29%'], ['t15', 9, '128.57%']]]","IPT06700 Insolvency, Death Or Incapacity"
IPT06810,2.0,5.0,View changes,"[[['t6', 1, '20.0%'], ['t7', 1, '20.0%']]]",IPT06810 Purpose And Outline Of This Section
IPT06820,1.0,4.0,View changes,"[[['t5', 1, '25.0%']]]",IPT06820 Legal Basis For The Registration Of Certain Taxable Intermediaries
IPT06830,14.0,18.0,View changes,"[[['t2', 1, '5.56%'], ['t3', 1, '5.56%'], ['t4', 1, '5.56%'], ['t6', 1, '5.56%'], ['t7', 1, '5.56%'], ['t8', 1, '5.56%'], ['t9', 1, '5.56%'], ['t10', 1, '5.56%'], ['t11', 1, '5.56%'], ['t12', 1, '5.56%'], ['t13', 1, '5.56%'], ['t14', 1, '5.56%'], ['t15', 1, '5.56%'], ['t16', 1, '5.56%']]]",IPT06830 Criteria For Registration
IPT06850,4.0,7.0,View changes,"[[['t2', 1, '14.29%'], ['t3', 1, '14.29%']]]",IPT06850 Apportionment And De Minimis
IPT06870,2.0,5.0,View changes,"[[['t2', 1, '20.0%']]]",IPT06870 Other Information
IPT07100,0.0,3.0,View changes,[[]],IPT07100 Purpose And Outline Of This Section
IPT07210,3.0,6.0,View changes,"[[['t1', 1, '16.67%'], ['t2', 1, '16.67%'], ['t3', 1, '16.67%']]]",IPT07210 Purpose And Outline Of This Section
IPT07220,5.0,8.0,View changes,"[[['t1', 1, '12.5%'], ['t3', 1, '12.5%'], ['t4', 1, '12.5%'], ['t5', 1, '12.5%'], ['t6', 10, '125.0%']]]",IPT07220 Accounting Periods
IPT07240,1.0,4.0,View changes,[[]],IPT07240 Tax Points
IPT07250,2.0,5.0,View changes,"[[['t1', 1, '20.0%'], ['t2', 1, '20.0%']]]",IPT07250 Accounting Arrangements For Lloyd's Syndicates
IPT07300,7.0,15.0,View changes,"[[['t1', 10, '66.67%'], ['t2', 100, '666.67%'], ['t3', 1, '6.67%'], ['t4', 1, '6.67%'], ['t5', 529, '3526.67%'], ['t6', 532, '3546.67%']]]",IPT07300 Bad Debt Relief
IPT07400,0.0,3.0,View changes,"[[['t7', 9, '300.0%']]]",IPT07400 Errors On IPT Returns
IPT07500,0.0,3.0,View changes,[[]],IPT07500 IPT Accounting Schemes
IPT07600,1335.0,1383.0,View changes,[[]],IPT07600 The Special Accounting Scheme: Contents
IPT07605,3.0,5.0,View changes,"[[['t6', 1, '20.0%'], ['t7', 1, '20.0%'], ['t8', 282, '5640.0%']]]",IPT07605 Purpose And Outline Of This Section
IPT07610,9.0,11.0,View changes,"[[['t1', 1, '9.09%'], ['t2', 1, '9.09%'], ['t4', 1, '9.09%'], ['t5', 1, '9.09%'], ['t6', 1, '9.09%'], ['t7', 1, '9.09%'], ['t9', 1, '9.09%'], ['t11', 1, '9.09%'], ['t13', 1, '9.09%']]]",IPT07610 Withdrawals Or Expulsions From The Scheme
IPT07615,2.0,4.0,View changes,"[[['t1', 1, '25.0%'], ['t3', 1, '25.0%']]]",IPT07615 Definition Of
IPT07620,9.0,11.0,View changes,"[[['t2', 1, '9.09%'], ['t3', 1, '9.09%'], ['t4', 1, '9.09%'], ['t5', 1, '9.09%'], ['t6', 1, '9.09%'], ['t7', 1, '9.09%'], ['t8', 1, '9.09%'], ['t9', 1, '9.09%'], ['t10', 1, '9.09%']]]",IPT07620 Tax Points Under The Special Accounting Scheme
IPT07625,13.0,15.0,View changes,"[[['t1', 1, '6.67%'], ['t2', 1, '6.67%'], ['t4', 1, '6.67%'], ['t5', 1, '6.67%'], ['t6', 1, '6.67%'], ['t7', 1, '6.67%'], ['t9', 1, '6.67%'], ['t10', 1, '6.67%'], ['t11', 1, '6.67%'], ['t12', 1, '6.67%'], ['t13', 1, '6.67%'], ['t14', 1, '6.67%'], ['t15', 1, '6.67%']]]",IPT07625 Complications Relating To Tax Points Under The Special Accounting Scheme
IPT07635,5.0,7.0,View changes,"[[['t3', 1, '14.29%'], ['t4', 1, '14.29%'], ['t5', 1, '14.29%'], ['t6', 1, '14.29%'], ['t7', 9, '128.57%']]]",IPT07635 Insurance Premium Tax: Payments In Advance
IPT07640,4.0,6.0,View changes,"[[['t5', 1, '16.67%'], ['t6', 1, '16.67%'], ['t7', 1, '16.67%'], ['t8', 1, '16.67%']]]",IPT07640 Insurance Premium Tax: Payments In Instalments
IPT07645,15.0,17.0,View changes,"[[['t2', 1, '5.88%'], ['t3', 1, '5.88%'], ['t4', 1, '5.88%'], ['t5', 1, '5.88%'], ['t6', 1, '5.88%'], ['t7', 1, '5.88%'], ['t8', 1, '5.88%'], ['t9', 1, '5.88%'], ['t10', 1, '5.88%'], ['t11', 1, '5.88%'], ['t12', 1, '5.88%'], ['t14', 1, '5.88%'], ['t15', 1, '5.88%'], ['t16', 1, '5.88%'], ['t18', 1, '5.88%']]]",IPT07645 Insurance Premium Tax: Delays In Bringing Tax To Account
IPT07650,3.0,5.0,View changes,"[[['t1', 1, '20.0%']]]",IPT07650 Insurance Premium Tax: How The Guidelines Are Applied
IPT07655,3.0,5.0,View changes,"[[['t2', 1, '20.0%'], ['t4', 1, '20.0%'], ['t5', 1, '20.0%']]]",IPT07655 Insurance Premium Tax: Accounting For Tax On Leaving The Scheme
IPT07670,16.0,18.0,View changes,"[[['t3', 1, '5.56%'], ['t4', 1, '5.56%'], ['t5', 1, '5.56%'], ['t6', 1, '5.56%'], ['t7', 1, '5.56%'], ['t8', 1, '5.56%'], ['t9', 1, '5.56%'], ['t10', 1, '5.56%'], ['t13', 1, '5.56%'], ['t15', 1, '5.56%'], ['t16', 1, '5.56%'], ['t17', 1, '5.56%'], ['t18', 1, '5.56%'], ['t19', 1, '5.56%'], ['t20', 1, '5.56%']]]",IPT07670 Insurance Premium Tax: Effect Of Additional Premiums (Aps) On De Minimis Contracts
IPT07675,8.0,10.0,View changes,"[[['t1', 252, '2520.0%'], ['t2', 1, '10.0%'], ['t3', 1, '10.0%'], ['t4', 1, '10.0%'], ['t5', 1, '10.0%'], ['t7', 1, '10.0%'], ['t8', 1, '10.0%'], ['t9', 1, '10.0%'], ['t10', 1, '10.0%']]]",IPT07675 Insurance Premium Tax: Effect Of Return Premiums (Rps) On De Minimis Contracts
IPT07680,1.0,3.0,View changes,"[[['t3', 1, '33.33%']]]",IPT07680 Insurance Premium Tax: Tax Credits
IPT07700,1079.0,1216.0,View changes,[[]],IPT07700 The Cash Receipt Accounting Method: Contents
IPT07710,1.0,3.0,View changes,"[[['t1', 1, '33.33%']]]",IPT07710 Definition Of ‘Cash Receipt’
IPT07715,0.0,2.0,View changes,"[[['t4', 9, '450.0%']]]",IPT07715 Definition Of Receipt ‘By An Insurer’
IPT07745,8.0,10.0,View changes,"[[['t1', 1, '10.0%'], ['t2', 1, '10.0%'], ['t3', 1, '10.0%'], ['t4', 1, '10.0%'], ['t5', 1, '10.0%'], ['t6', 1, '10.0%'], ['t8', 1, '10.0%']]]",IPT07745 Accounting For Tax On Ceasing To Use The Cash Receipt Method
IPT07765,6.0,8.0,View changes,"[[['t2', 2, '25.0%']]]",IPT07765 Effect Of Aps And Rps On De Minimis Contracts
IPT07770,2.0,4.0,View changes,"[[['t1', 2, '50.0%']]]",IPT07770 Tax Receipts Under The Cash Receipt Method
IPT07800,849.0,1062.0,View changes,[[]],IPT07800 Transitional Accounting Arrangements: Contents
IPT07805,24.0,1086.0,View changes,"[[['t1', 183, '16.85%'], ['t2', 401, '36.92%'], ['t3', 577, '53.13%'], ['t4', 358, '32.97%'], ['t5', 362, '33.33%'], ['t6', 42, '3.87%']]]",IPT07805 Purpose And Outline Of This Section
IPT07810,702.0,763.0,View changes,"[[['t1', 377, '49.41%'], ['t2', 451, '59.11%'], ['t3', 23, '3.01%'], ['t4', 231, '30.28%']]]",IPT07810 Cash Receipt Method
IPT07815,151.0,3035.0,View changes,"[[['t1', 297, '9.79%'], ['t2', 574, '18.91%'], ['t3', 384, '12.65%'], ['t4', 336, '11.07%'], ['t5', 273, '9.0%'], ['t6', 345, '11.37%'], ['t7', 110, '3.62%'], ['t8', 409, '13.48%'], ['t9', 407, '13.41%'], ['t10', 4, '0.13%'], ['t11', 111, '3.66%'], ['t12', 51, '1.68%']]]",IPT07815 Special Accounting Scheme
IPT07820,805.0,8189.0,View changes,"[[['t1', 236, '2.88%'], ['t2', 308, '3.76%'], ['t3', 478, '5.84%'], ['t4', 411, '5.02%'], ['t5', 416, '5.08%'], ['t6', 196, '2.39%'], ['t7', 391, '4.77%'], ['t8', 443, '5.41%'], ['t9', 338, '4.13%'], ['t10', 9, '0.11%'], ['t11', 94, '1.15%'], ['t12', 316, '3.86%'], ['t13', 408, '4.98%'], ['t14', 9, '0.11%'], ['t15', 77, '0.94%'], ['t16', 644, '7.86%'], ['t17', 69, '0.84%'], ['t18', 1007, '12.3%'], ['t19', 334, '4.08%'], ['t20', 446, '5.45%'], ['t21', 8, '0.1%'], ['t22', 475, '5.8%']]]",IPT07820 Additional Premiums
IPT07825,37.0,1858.0,View changes,"[[['t1', 337, '18.14%'], ['t2', 571, '30.73%'], ['t3', 480, '25.83%'], ['t4', 205, '11.03%']]]",IPT07825 Monthly Written Contracts
IPT07830,34.0,1149.0,View changes,"[[['t1', 264, '22.98%'], ['t2', 510, '44.39%'], ['t3', 244, '21.24%'], ['t4', 94, '8.18%'], ['t5', 125, '10.88%'], ['t6', 251, '21.85%'], ['t7', 41, '3.57%'], ['t8', 53, '4.61%'], ['t9', 75, '6.53%']]]",IPT07830 Premiums Paid On A Monthly Or Other Regular Basis
IPT07835,28.0,362.0,View changes,"[[['t1', 145, '40.06%'], ['t2', 251, '69.34%'], ['t3', 104, '28.73%'], ['t4', 180, '49.72%'], ['t5', 92, '25.41%'], ['t6', 129, '35.64%'], ['t7', 130, '35.91%'], ['t8', 179, '49.45%'], ['t9', 142, '39.23%'], ['t10', 165, '45.58%'], ['t11', 138, '38.12%']]]",IPT07835 The Effect Of A Rate Change On De Minimis Policies
IPT07840,621.0,3656.0,View changes,"[[['t1', 420, '11.49%'], ['t2', 630, '17.23%'], ['t3', 457, '12.5%'], ['t4', 97, '2.65%'], ['t5', 362, '9.9%'], ['t6', 366, '10.01%'], ['t7', 91, '2.49%'], ['t8', 157, '4.29%'], ['t9', 132, '3.61%'], ['t10', 621, '16.99%'], ['t11', 148, '4.05%'], ['t12', 160, '4.38%']]]",IPT07840 The Anti-Forestalling Provisions
IPT07845,494.0,1158.0,View changes,"[[['t1', 281, '24.27%'], ['t2', 713, '61.57%'], ['t3', 419, '36.18%'], ['t4', 242, '20.9%'], ['t5', 390, '33.68%'], ['t6', 183, '15.8%'], ['t7', 379, '32.73%'], ['t8', 143, '12.35%']]]",IPT07845 Contracts Providing Cover For A Period Exceeding 12 Months
IPT07850,34.0,170.0,View changes,"[[['t1', 263, '154.71%'], ['t2', 292, '171.76%']]]",IPT07850 Penalties On Errors Relating To The Rate Changes
IPT07855,219.0,227.0,View changes,"[[['t1', 49, '21.59%'], ['t2', 172, '75.77%'], ['t3', 143, '63.0%'], ['t4', 66, '29.07%'], ['t5', 41, '18.06%'], ['t6', 97, '42.73%'], ['t7', 50, '22.03%'], ['t8', 44, '19.38%'], ['t9', 43, '18.94%'], ['t10', 11, '4.85%']]]",IPT07855 Rates Of Tax
IPT07860,245.0,282.0,View changes,"[[['t1', 61, '21.63%']]]",IPT07860 Relevant Dates For Transitional And Anti-Forestalling Provisions
IPT07900,124.0,158.0,View changes,[[]],IPT07900 Unjust Enrichment: Contents
IPT07905,5.0,7.0,View changes,"[[['t2', 1, '14.29%'], ['t3', 1, '14.29%'], ['t4', 1, '14.29%'], ['t5', 1, '14.29%'], ['t6', 1, '14.29%'], ['t7', 78, '1114.29%']]]",IPT07905 Purpose And Outline Of This Section
IPT07910,996.0,1054.0,View changes,[[]],IPT07910 The Reimbursement Scheme: Contents
IPT07915,4.0,6.0,View changes,"[[['t1', 1, '16.67%'], ['t2', 1, '16.67%'], ['t3', 1, '16.67%'], ['t4', 1, '16.67%']]]",IPT07915 Purpose And Outline Of This Section
IPT07920,1.0,3.0,View changes,"[[['t1', 1, '33.33%']]]",IPT07920 Where The Scheme Does Not Apply
IPT07925,1.0,3.0,View changes,"[[['t1', 1, '33.33%']]]",IPT07925 Partial Reimbursements
IPT07930,2.0,4.0,View changes,"[[['t1', 1, '25.0%'], ['t2', 1, '25.0%']]]",IPT07930 Administering The Scheme
IPT07935,2.0,4.0,View changes,"[[['t1', 1, '25.0%'], ['t3', 1, '25.0%']]]",IPT07935 Deregistered Claimants
IPT07940,1.0,3.0,View changes,"[[['t1', 1, '33.33%']]]",IPT07940 Statutory Interest
IPT07945,2.0,4.0,View changes,"[[['t2', 1, '25.0%'], ['t3', 1, '25.0%']]]",IPT07945 The Statutory Provisions
IPT07950,4.0,6.0,View changes,"[[['t3', 2, '33.33%'], ['t4', 2, '33.33%']]]",IPT07950 The Regulations
IPT07955,2.0,4.0,View changes,"[[['t1', 1, '25.0%'], ['t2', 1, '25.0%']]]",IPT07955 Time Limits
IPT07960,1.0,3.0,View changes,"[[['t1', 1, '33.33%']]]",IPT07960 Records To Be Kept
IPT07965,3.0,6.0,View changes,"[[['t2', 1, '16.67%'], ['t4', 1, '16.67%'], ['t5', 1, '16.67%']]]",IPT07965 The Undertaking
