ChapterNumber,CharCountDiff,LevDistance,Link,ParaBreakdown,Title
CTM48915,54.0,58.0,View changes,[[]],CTM48915 Introduction & The Loan Creditor Condition
CTM48921,0.0,3.0,View changes,[[]],CTM48921 Introduction
CTM48922,0.0,4.0,View changes,[[]],CTM48922 Key Points About The Application Process
CTM48923,0.0,3.0,View changes,[[]],CTM48923 Timing Of The Application Process
CTM48926,0.0,3.0,View changes,[[]],CTM48926 Effects Of Entry Into The TEF Regime
CTM48931,0.0,4.0,View changes,[[]],CTM48931 Tax Treatment & Introduction
CTM48932,0.0,3.0,View changes,[[]],CTM48932 Tax Treatment & Components Of Income Received By A TEF
CTM48933,0.0,3.0,View changes,[[]],CTM48933 Tax Treatment & Attribution Of Income And The Distributions Made By A TEF
CTM48934,0.0,3.0,View changes,[[]],CTM48934 Tax Treatment & Tax Treatment Of Components Of Income Received By A TEF
CTM48942,0.0,2.0,View changes,[[]],CTM48942 Accumulation Units
CTM48951,0.0,2.0,View changes,[[]],CTM48951 Introduction
CTM48953,0.0,2.0,View changes,[[]],CTM48953 Alternative Rules For Providing Tax Information To Participants
CTM48961,0.0,3.0,View changes,[[]],CTM48961 Introduction
CTM48962,0.0,3.0,View changes,[[]],CTM48962 Tax Elected Funds (Tefs): Breaches Of Conditions: General Provisions For Breaching A Condition
CTM48963,0.0,4.0,View changes,[[]],"CTM48963 Tax Elected Funds (Tefs): Breaches Of Conditions: Breach Of The Property Condition, The Genuine Diversity Of Ownership Condition & The Scheme Documentation Condition"
CTM48964,0.0,3.0,View changes,[[]],CTM48964 Tax Elected Funds (Tefs): Breaches Of Conditions: Breach Of The Loan Creditor Condition
CTM48971,0.0,3.0,View changes,[[]],CTM48971 Tax Elected Funds (Tefs): Leaving The TEF Regime: Issue Of Termination Notices By The TEF Or HMRC
CTM49100,0.0,3.0,View changes,[[]],CTM49100 Background
CTM49370,0.0,3.0,View changes,[[]],CTM49370 Deduction Of Income Tax From Interest On Marketable Securities
CTM49405,0.0,3.0,View changes,[[]],CTM49405 Application Of CT: Scope
CTM49415,0.0,3.0,View changes,[[]],CTM49415 Application Of CT: How Profits Arise
CTM49420,54.0,57.0,View changes,[[]],CTM49420 Application Of CT: Loan Relationships
CTM49426,0.0,3.0,View changes,[[]],CTM49426 Application Of CT: Other Investments
CTM60055,0.0,3.0,View changes,[[]],CTM60055 General: Introduction
CTM60060,0.0,3.0,View changes,[[]],CTM60060 General: Broad Definition
CTM60070,0.0,4.0,View changes,[[]],CTM60070 General: Special Provisions
CTM60102,0.0,3.0,View changes,[[]],CTM60102 Tests: Introduction
CTM60105,0.0,3.0,View changes,[[]],CTM60105 Tests: Specific Exceptions
CTM60107,0.0,4.0,View changes,[[]],CTM60107 Tests: Participator
CTM60110,0.0,3.0,View changes,[[]],CTM60110 Tests: Participator - Extended Meaning Of
CTM60130,0.0,3.0,View changes,[[]],CTM60130 Tests: Loan Creditor
CTM60140,0.0,3.0,View changes,[[]],CTM60140 Tests: Rights And Powers Of Certain Other Persons
CTM60150,0.0,3.0,View changes,[[]],CTM60150 Tests: Associates
CTM60200,0.0,3.0,View changes,[[]],CTM60200 Tests: Control - Of A Company
CTM60210,0.0,3.0,View changes,[[]],CTM60210 Tests: Control - Definition
CTM60220,0.0,3.0,View changes,[[]],CTM60220 Tests: Control - Over The Company's Affairs
CTM60230,54.0,57.0,View changes,[[]],CTM60230 Tests: Control - Right To Receive Most Assets
CTM60240,0.0,3.0,View changes,[[]],CTM60240 Tests: Control - Summary
CTM60260,0.0,2.0,View changes,[[]],CTM60260 Tests: Control - Exceptions
CTM60290,0.0,3.0,View changes,[[]],CTM60290 Tests: Control - By Another Company
CTM60300,0.0,3.0,View changes,[[]],CTM60300 Tests: Open Company Loan Creditor
CTM60510,0.0,3.0,View changes,[[]],CTM60510 Introduction
CTM60600,54.0,57.0,View changes,[[]],CTM60600 Benefits To Directors And Employees
CTM60610,0.0,4.0,View changes,[[]],CTM60610 Groups
CTM60620,0.0,3.0,View changes,[[]],CTM60620 Companies Acting In Concert
CTM60705,0.0,3.0,View changes,[[]],CTM60705 Introduction
CTM60710,0.0,3.0,View changes,[[]],CTM60710 Definition
CTM61500,0.0,4.0,View changes,[[]],CTM61500 Loans To Participators And Arrangements Conferring Benefit On Participator: Contents
CTM61505,0.0,3.0,View changes,[[]],CTM61505 General
CTM61515,1.0,4.0,View changes,"[[['t4', 1, '25.0%']]]",CTM61515 Meaning Of ‘Relevant Person’
CTM61525,3.0,6.0,View changes,"[[['t1', 1, '16.67%'], ['t3', 1, '16.67%'], ['t4', 1, '16.67%']]]",CTM61525 Loans To Trusts
CTM61530,1.0,4.0,View changes,"[[['t6', 1, '25.0%']]]",CTM61530 Loans To Participators: Business Of Lending Money
CTM61550,3.0,6.0,View changes,"[[['t4', 1, '16.67%'], ['t5', 1, '16.67%'], ['t6', 1, '16.67%']]]",CTM61550 Loans To Participators: Indirect Loans
CTM61560,1.0,4.0,View changes,"[[['t1', 1, '25.0%']]]",CTM61560 Loans To Participators: Company Insolvent And Loan Irrecoverable
CTM61565,1.0,5.0,View changes,"[[['t3', 1, '20.0%']]]",CTM61565 Loans To Participators: Aggregating Accounts
CTM61570,1.0,4.0,View changes,"[[['t4', 1, '25.0%']]]",CTM61570 Arrangements Conferring Benefit On Participators: TAAR: Arrangements To Which A Close Company Becomes Party On Or After 20 March 2013
CTM61575,4.0,7.0,View changes,"[[['t5', 1, '14.29%'], ['t7', 1, '14.29%'], ['t10', 1, '14.29%'], ['t11', 1, '14.29%']]]",CTM61575 Arrangements Conferring Benefit On Participators: TAAR: Tax Avoidance Arrangements
CTM61580,3.0,6.0,View changes,"[[['t1', 1, '16.67%'], ['t2', 1, '16.67%'], ['t4', 1, '16.67%']]]",CTM61580 Arrangements Conferring Benefit On Participators: TAAR: Benefit Conferred
CTM61585,5.0,8.0,View changes,"[[['t5', 1, '12.5%'], ['t8', 1, '12.5%'], ['t9', 1, '12.5%'], ['t10', 1, '12.5%'], ['t12', 1, '12.5%']]]",CTM61585 Arrangements Conferring Benefit On Participators: TAAR: Benefit Conferred: Partnerships
CTM61610,2.0,5.0,View changes,"[[['t1', 1, '20.0%'], ['t4', 1, '20.0%']]]",CTM61610 Loans To Participators And Arrangements Conferring Benefit On Participators: Repayment Of - Date Relief Is Due
CTM61615,2.0,5.0,View changes,"[[['t2', 1, '20.0%'], ['t3', 1, '20.0%']]]",CTM61615 Loans To Participators And Arrangements Conferring Benefit On Participators: Repayment Of - Bed And Breakfasting - General
CTM61620,2.0,5.0,View changes,"[[['t1', 1, '20.0%'], ['t2', 1, '20.0%']]]",CTM61620 B&B -Repayments Made Up To 19 March 2013
CTM61630,3.0,6.0,View changes,"[[['t6', 1, '16.67%'], ['t7', 1, '16.67%'], ['t9', 1, '16.67%']]]",CTM61630 Loans To Participators And Arrangements Conferring Benefit On Participators: B&B: 30 Day Rule
CTM61635,0.0,3.0,View changes,[[]],CTM61635 Loans To Participators And Arrangements Conferring Benefit On Participators: B&B: Arrangements Rule:
CTM61640,5.0,8.0,View changes,"[[['t2', 1, '12.5%'], ['t19', 1, '12.5%'], ['t21', 1, '12.5%'], ['t23', 1, '12.5%'], ['t24', 1, '12.5%']]]",CTM61640 Loans To Participators And Arrangements Conferring Benefit On Participators: B&B Repeated Loans/Repayments
CTM61642,1.0,4.0,View changes,"[[['t1', 1, '25.0%']]]",CTM61642 Loans To Participators And Arrangements Conferring Benefit On Participators: B&B - Exclusions
CTM61660,15.0,148.0,View changes,"[[['t1', 20, '13.51%'], ['t2', 90, '60.81%'], ['t9', 7, '4.73%']]]",CTM61660 Loans To Participators: Release Or Writing Off Of Loan Or Advance: Class 1 NIC
CTM61665,33.0,144.0,View changes,"[[['t3', 63, '43.75%']]]",CTM61665 Loans To Participators: Death Of Recipient
CTM61670,0.0,3.0,View changes,[[]],CTM61670 Loans To Participators: Termination Of A Trust
CTM61700,1.0,4.0,View changes,"[[['t4', 1, '25.0%']]]",CTM61700 Loans To Participators: By Controlled Companies
CTM80055,2.0,5.0,View changes,"[[['t1', 1, '20.0%'], ['t2', 1, '20.0%']]]",CTM80055 Avoidance Of The Distributions Legislation
CTM80060,3.0,6.0,View changes,"[[['t4', 1, '16.67%'], ['t13', 1, '16.67%'], ['t14', 1, '16.67%']]]",CTM80060 Transfers Of Assets Or Liabilities
CTM80070,6.0,9.0,View changes,"[[['t1', 1, '11.11%'], ['t2', 1, '11.11%'], ['t3', 1, '11.11%'], ['t5', 1, '11.11%'], ['t6', 1, '11.11%'], ['t7', 1, '11.11%']]]",CTM80070 Election To Pay Dividends Without Accounting For ACT
CTM80075,3.0,7.0,View changes,"[[['t1', 1, '14.29%'], ['t2', 1, '14.29%'], ['t7', 1, '14.29%']]]",CTM80075 Retrospective ICTA88/S247 (3) Notice
CTM80080,4.0,7.0,View changes,"[[['t1', 1, '14.29%'], ['t5', 1, '14.29%'], ['t6', 1, '14.29%'], ['t7', 1, '14.29%']]]",CTM80080 Election To Pay Charges Or Loan Relationship Interest Without Accounting For IT
CTM80085,9.0,12.0,View changes,"[[['t1', 1, '8.33%'], ['t6', 1, '8.33%'], ['t11', 1, '8.33%'], ['t12', 1, '8.33%'], ['t19', 1, '8.33%'], ['t20', 1, '8.33%'], ['t27', 1, '8.33%'], ['t28', 1, '8.33%'], ['t33', 1, '8.33%']]]",CTM80085 Elections
CTM80090,2.0,5.0,View changes,"[[['t1', 1, '20.0%'], ['t2', 1, '20.0%']]]",CTM80090 Recovery Of ACT Or IT
CTM80105,0.0,3.0,View changes,[[]],CTM80105 Groups: Structural Outline
CTM80110,0.0,3.0,View changes,[[]],CTM80110 Groups: What Can Be Transferred Between Group Members?
CTM80125,0.0,3.0,View changes,[[]],CTM80125 Groups: Meaning Of Deficits On Non-Trading Loan Relationships
CTM80130,0.0,4.0,View changes,[[]],CTM80130 Groups: Meaning Of Qualifying Charitable Donations
CTM80135,0.0,3.0,View changes,[[]],CTM80135 Groups: Meaning Of UK Property Business Loss
CTM80140,0.0,3.0,View changes,[[]],CTM80140 Groups: Meaning Of Excess Management Expenses
CTM80141,0.0,3.0,View changes,[[]],CTM80141 Groups: Meaning Of Non-Trading Losses On Intangible Fixed Assets
CTM80145,353.0,356.0,View changes,"[[['t1', 35, '9.83%'], ['t2', 467, '131.18%'], ['t3', 150, '42.13%'], ['t4', 160, '44.94%'], ['t5', 143, '40.17%'], ['t6', 476, '133.71%'], ['t7', 516, '144.94%'], ['t8', 15, '4.21%'], ['t9', 7, '1.97%']]]",CTM80145 Groups: Claims For Relief
CTM80151,0.0,3.0,View changes,[[]],CTM80151 Groups: The Group Relationship
CTM80165,4.0,7.0,View changes,"[[['t30', 4, '57.14%']]]",CTM80165 Groups: Overview Of The Arrangements Rules
CTM80181,4.0,6.0,View changes,"[[['t1', 4, '66.67%']]]",CTM80181 Groups: Exclusion Of Certain Arrangements
CTM80195,3.0,6.0,View changes,"[[['t2', 1, '16.67%'], ['t3', 1, '16.67%'], ['t4', 1, '16.67%']]]",CTM80195 Groups: Date Of Arrangements
CTM80205,5.0,14.0,View changes,"[[['t1', 4, '28.57%'], ['t2', 1, '7.14%'], ['t3', 1, '7.14%'], ['t4', 1, '7.14%'], ['t7', 4, '28.57%']]]",CTM80205 Groups: HMRC’S Approach To “Arrangements” - SP3/93 And ESC C10
CTM80300,1265.0,1285.0,View changes,"[[['t7', 65, '5.06%'], ['t8', 21, '1.63%'], ['t9', 109, '8.48%'], ['t10', 216, '16.81%']]]",CTM80300 Groups: The International Aspect - Overview
CTM80330,10.0,16.0,View changes,"[[['t1', 11, '68.75%'], ['t9', 1, '6.25%']]]",CTM80330 Groups: UK Permanent Establishment Of Non-Resident Company - Tax Relief In A Foreign Jurisdiction - Credit And Exemption Countries
CTM80335,11.0,14.0,View changes,"[[['t1', 11, '78.57%']]]",CTM80335 Groups: UK Permanent Establishment Of Non-Resident Company - Clawing Back Group Relief For Losses Relieved In Foreign Jurisdiction For An EEA Resident Company
CTM80502,2.0,6.0,View changes,"[[['t8', 1, '16.67%'], ['t13', 1, '16.67%']]]",CTM80502 Introduction
CTM80520,1.0,4.0,View changes,"[[['t7', 1, '25.0%']]]",CTM80520 Claims: Consent To Be Given
CTM80535,2.0,5.0,View changes,"[[['t3', 1, '20.0%'], ['t5', 1, '20.0%']]]",CTM80535 90% Subsidiary
CTM80545,1.0,4.0,View changes,"[[['t10', 1, '25.0%']]]",CTM80545 Amount Of Relief: Claimant Is Company Owned By A Consortium: Claims Based On Consortium Condition 1
CTM80555,2.0,6.0,View changes,"[[['t2', 1, '16.67%'], ['t5', 1, '16.67%']]]",CTM80555 Claim By Company In Same Group As Member Of The Consortium: Claims Based On Consortium Condition 2
CTM80560,2.0,5.0,View changes,"[[['t5', 1, '20.0%'], ['t10', 1, '20.0%']]]",CTM80560 Surrender By Company In Same Group As Member Of The Consortium: Consortium Condition 3
CTM80570,1.0,4.0,View changes,"[[['t2', 1, '25.0%']]]",CTM80570 Items Eligible For Relief: Potential Restriction On Surrender Of Trading Losses
CTM80580,1.0,4.0,View changes,"[[['t2', 1, '25.0%']]]",CTM80580 Group And Consortium Claims Both Possible: Surrendering Company Is Both Owned By A Consortium And A Member Of A Group
CTM80585,1.0,4.0,View changes,"[[['t2', 1, '25.0%']]]",CTM80585 Group And Consortium Claims Both Possible: Claimant Company Is Both Owned By A Consortium And A Member Of A Group
CTM80590,1.0,4.0,View changes,"[[['t1', 1, '25.0%']]]",CTM80590 Diagram Showing Meaning Of Various Terms
CTM80600,3.0,6.0,View changes,"[[['t8', 1, '16.67%'], ['t15', 1, '16.67%'], ['t21', 1, '16.67%']]]",CTM80600 Arrangements To Transfer The Company Owned By A Consortium To Another Group Or Consortium
CTM80605,4.0,7.0,View changes,"[[['t14', 1, '14.29%'], ['t17', 1, '14.29%'], ['t20', 1, '14.29%'], ['t24', 1, '14.29%']]]",CTM80605 Arrangements: Disqualifying Relief
CTM80625,1.0,4.0,View changes,"[[['t4', 1, '25.0%']]]",CTM80625 Direct Arrangements
CTM80635,2.0,6.0,View changes,"[[['t3', 1, '16.67%'], ['t7', 1, '16.67%']]]",CTM80635 Information About Arrangements
CTM80670,2.0,5.0,View changes,"[[['t1', 1, '20.0%'], ['t2', 1, '20.0%']]]",CTM80670 Example: Consortium Relief Generally
CTM80675,2.0,5.0,View changes,"[[['t2', 1, '20.0%'], ['t17', 1, '20.0%']]]","CTM80675 Example: Surrender By Member Of The Consortium And By A Member Of Its Group, Overlapping Periods And Company Joining Link Company’S Group"
CTM80680,2.0,5.0,View changes,"[[['t2', 1, '20.0%'], ['t22', 1, '20.0%']]]",CTM80680 Example: Claim By Company Owned By A Consortium From A Company In The Same Group As A Member Of The Consortium
CTM80685,1.0,4.0,View changes,"[[['t2', 1, '25.0%']]]",CTM80685 Example: Restriction Where Group Claims Possible
CTM80690,8.0,12.0,View changes,"[[['t2', 1, '8.33%'], ['t8', 1, '8.33%'], ['t9', 1, '8.33%'], ['t10', 1, '8.33%'], ['t11', 1, '8.33%'], ['t12', 1, '8.33%'], ['t13', 1, '8.33%'], ['t14', 1, '8.33%']]]",CTM80690 Example: Restriction Where Group Claims Are Possible By Companies Which Are Not Owned By The Consortium
CTM80695,5.0,8.0,View changes,"[[['t1', 1, '12.5%'], ['t7', 1, '12.5%'], ['t8', 1, '12.5%'], ['t9', 1, '12.5%'], ['t10', 1, '12.5%']]]",CTM80695 Example: Restriction Where Group Claims Are Possible
CTM80696,4.0,7.0,View changes,"[[['t1', 1, '14.29%'], ['t6', 1, '14.29%'], ['t7', 1, '14.29%'], ['t8', 1, '14.29%']]]",CTM80696 Example: Restriction Of Surrender Of Trade Losses Where Company Owned By Consortium Has Other Profits
CTM80915,1.0,4.0,View changes,"[[['t21', 1, '25.0%']]]",CTM80915 Election - Under ICTA88/S247
CTM81030,1.0,4.0,View changes,"[[['t9', 1, '25.0%']]]",CTM81030 Equity Holders - Banks
CTM81040,1.0,8.0,View changes,"[[['t2', 4, '50.0%'], ['t4', 1, '12.5%']]]",CTM81040 Equity Holders - Subsidiary Assets Available To
CTM81060,22.0,25.0,View changes,"[[['t9', 272, '1088.0%'], ['t10', 493, '1972.0%'], ['t11', 634, '2536.0%'], ['t12', 427, '1708.0%'], ['t13', 483, '1932.0%'], ['t14', 436, '1744.0%'], ['t15', 99, '396.0%'], ['t16', 11, '44.0%']]]",CTM81060 Limited Rights
CTM81080,1330.0,1431.0,View changes,"[[['t6', 283, '19.78%'], ['t7', 165, '11.53%'], ['t8', 75, '5.24%'], ['t9', 72, '5.03%'], ['t10', 71, '4.96%']]]",CTM81080 Varying And Limited Rights - Effect
CTM81105,2473.0,3674.0,View changes,"[[['t13', 1, '0.03%'], ['t14', 93, '2.53%'], ['t15', 58, '1.58%'], ['t16', 49, '1.33%'], ['t17', 107, '2.91%']]]","CTM81105 Option, Limited & Varying Rights"
CTM81205,5.0,7.0,View changes,"[[['t1', 1, '14.29%'], ['t6', 1, '14.29%'], ['t11', 1, '14.29%'], ['t12', 1, '14.29%'], ['t13', 1, '14.29%']]]",CTM81205 Introduction
CTM81210,3.0,7.0,View changes,"[[['t5', 1, '14.29%'], ['t6', 1, '14.29%'], ['t7', 1, '14.29%']]]",CTM81210 Computation Of ACT Available
CTM81215,5.0,9.0,View changes,"[[['t1', 1, '11.11%'], ['t2', 1, '11.11%'], ['t3', 1, '11.11%'], ['t5', 1, '11.11%'], ['t9', 1, '11.11%']]]",CTM81215 Effect Of Surrender
CTM81220,4.0,10.0,View changes,"[[['t4', 1, '10.0%'], ['t6', 1, '10.0%'], ['t7', 1, '10.0%'], ['t8', 1, '10.0%']]]",CTM81220 Order Of Set-Off
CTM81225,5.0,9.0,View changes,"[[['t1', 1, '11.11%'], ['t16', 1, '11.11%'], ['t17', 1, '11.11%'], ['t18', 1, '11.11%'], ['t19', 1, '11.11%']]]",CTM81225 Change Of Ownership: ACT Previously Surrendered
CTM81230,5.0,9.0,View changes,"[[['t5', 1, '11.11%'], ['t14', 1, '11.11%'], ['t20', 1, '11.11%'], ['t21', 1, '11.11%'], ['t25', 1, '11.11%']]]",CTM81230 Change Of Ownership: ACT Previously Held
CTM81235,4.0,9.0,View changes,"[[['t1', 1, '11.11%'], ['t2', 1, '11.11%'], ['t3', 1, '11.11%'], ['t4', 1, '11.11%']]]",CTM81235 Interest On Unpaid Tax Pre CT Pay And File (CTPF)
CTM81245,3.0,7.0,View changes,"[[['t1', 1, '14.29%'], ['t2', 1, '14.29%'], ['t9', 1, '14.29%']]]",CTM81245 Arrangements Regarding Control
CTM81250,2.0,8.0,View changes,"[[['t1', 1, '12.5%'], ['t10', 1, '12.5%']]]",CTM81250 Entitlement To Profits And Assets
CTM81255,6.0,11.0,View changes,"[[['t1', 1, '9.09%'], ['t13', 1, '9.09%'], ['t14', 1, '9.09%'], ['t15', 1, '9.09%'], ['t16', 1, '9.09%'], ['t21', 1, '9.09%']]]",CTM81255 Claims
CTM81260,3.0,7.0,View changes,"[[['t1', 1, '14.29%'], ['t2', 1, '14.29%'], ['t3', 1, '14.29%']]]",CTM81260 Interaction Of ICTA88/S239 (1) & ICTA88/S240
CTM81275,3.0,7.0,View changes,"[[['t1', 1, '14.29%'], ['t6', 1, '14.29%'], ['t7', 1, '14.29%']]]",CTM81275 Date Of Arrangements
CTM81280,2.0,6.0,View changes,"[[['t5', 1, '16.67%'], ['t12', 1, '16.67%']]]",CTM81280 Information About Arrangements
CTM81502,7.0,11.0,View changes,"[[['t1', 1, '9.09%'], ['t2', 1, '9.09%'], ['t5', 1, '9.09%'], ['t6', 1, '9.09%'], ['t7', 1, '9.09%'], ['t11', 1, '9.09%'], ['t12', 1, '9.09%']]]",CTM81502 Groups: Group Relief: Surrendering Company Not UK Resident: Outline
CTM81505,1.0,6.0,View changes,"[[['t4', 1, '16.67%']]]",CTM81505 Groups: Group Relief: Surrendering Company Not UK Resident: Companies Affected
CTM81510,2.0,7.0,View changes,"[[['t1', 1, '14.29%'], ['t2', 1, '14.29%']]]",CTM81510 Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: Overview
CTM81515,3.0,8.0,View changes,"[[['t1', 1, '12.5%'], ['t2', 1, '12.5%'], ['t3', 1, '12.5%']]]",CTM81515 Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: The Equivalence Condition
CTM81520,2.0,7.0,View changes,"[[['t1', 1, '14.29%'], ['t2', 1, '14.29%']]]",CTM81520 Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: The EEA Tax Loss Condition
CTM81525,3.0,8.0,View changes,"[[['t1', 1, '12.5%'], ['t6', 1, '12.5%'], ['t7', 1, '12.5%']]]",CTM81525 Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: The Qualifying Loss Condition
CTM81530,1.0,6.0,View changes,"[[['t1', 1, '16.67%']]]",CTM81530 Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: The Qualifying Loss Condition: Current & Previous Periods
CTM81535,1.0,6.0,View changes,"[[['t1', 1, '16.67%']]]",CTM81535 Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: The Qualifying Loss Condition: Future Periods
CTM81540,2.0,7.0,View changes,"[[['t1', 1, '14.29%'], ['t2', 1, '14.29%']]]",CTM81540 Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: The Qualifying Loss Condition: Not Otherwise Given
CTM81545,6.0,11.0,View changes,"[[['t1', 1, '9.09%'], ['t2', 1, '9.09%'], ['t3', 1, '9.09%'], ['t4', 1, '9.09%'], ['t5', 1, '9.09%'], ['t6', 1, '9.09%']]]",CTM81545 Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: The Precedence Condition
CTM81550,1.0,6.0,View changes,"[[['t1', 1, '16.67%']]]",CTM81550 Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: The Unallowable Loss Rule
CTM81555,1.0,7.0,View changes,"[[['t1', 1, '14.29%']]]",CTM81555 Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: Unallowable Losses And Arrangements
CTM81560,3.0,7.0,View changes,"[[['t1', 1, '14.29%'], ['t2', 1, '14.29%'], ['t4', 1, '14.29%']]]",CTM81560 Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: UK Recomputation
CTM81565,4.0,8.0,View changes,"[[['t1', 1, '12.5%'], ['t2', 1, '12.5%'], ['t3', 1, '12.5%'], ['t8', 1, '12.5%']]]",CTM81565 Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: UK Recomputation: Residence
CTM81570,5.0,9.0,View changes,"[[['t1', 1, '11.11%'], ['t2', 1, '11.11%'], ['t3', 1, '11.11%'], ['t4', 1, '11.11%'], ['t8', 1, '11.11%']]]",CTM81570 Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: UK Recomputation: Accounting Periods
CTM81575,3.0,9.0,View changes,"[[['t1', 1, '11.11%'], ['t2', 1, '11.11%'], ['t6', 1, '11.11%']]]",CTM81575 Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: UK Recomputation: Capital Allowances
CTM81580,3.0,7.0,View changes,"[[['t1', 1, '14.29%'], ['t2', 1, '14.29%'], ['t3', 1, '14.29%']]]",CTM81580 Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: UK Recomputation: Intangible Assets
CTM81585,2.0,6.0,View changes,"[[['t1', 1, '16.67%'], ['t2', 1, '16.67%']]]",CTM81585 Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: UK Recomputation: Loan Relationships & Derivative Contracts
CTM81590,6.0,11.0,View changes,"[[['t1', 1, '9.09%'], ['t2', 1, '9.09%'], ['t3', 1, '9.09%'], ['t4', 1, '9.09%'], ['t5', 1, '9.09%'], ['t6', 1, '9.09%']]]",CTM81590 Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: Comparison Of UK And Overseas Loss
CTM81595,3.0,7.0,View changes,"[[['t1', 1, '14.29%'], ['t2', 1, '14.29%'], ['t3', 1, '14.29%']]]",CTM81595 Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: UK Recomputation: Life Assurance Companies
CTM81600,8.0,12.0,View changes,"[[['t1', 1, '8.33%'], ['t2', 1, '8.33%'], ['t4', 1, '8.33%'], ['t5', 1, '8.33%'], ['t6', 1, '8.33%'], ['t7', 1, '8.33%'], ['t15', 1, '8.33%'], ['t16', 1, '8.33%']]]",CTM81600 Groups: Group Relief: Surrendering Company Not UK Resident: Claims In Respect Of Overseas Losses Of Non Resident Companies: Overview
CTM81605,3.0,9.0,View changes,"[[['t1', 1, '11.11%'], ['t2', 1, '11.11%'], ['t3', 1, '11.11%']]]",CTM81605 Groups: Group Relief: Surrendering Company Not UK Resident: Claims In Respect Of Overseas Losses Of Non Resident Companies: Enquiries
CTM81610,6.0,11.0,View changes,"[[['t1', 1, '9.09%'], ['t2', 1, '9.09%'], ['t4', 1, '9.09%'], ['t5', 1, '9.09%'], ['t7', 1, '9.09%'], ['t8', 1, '9.09%']]]",CTM81610 Groups: Group Relief: Surrendering Company Not UK Resident: Examples: The Precedence Condition
CTM81620,3.0,7.0,View changes,"[[['t1', 1, '14.29%'], ['t4', 1, '14.29%'], ['t5', 1, '14.29%']]]",CTM81620 Groups: Group Relief: Surrendering Company Not UK Resident: Example: The Qualifying Loss Condition
CTM81625,3.0,7.0,View changes,"[[['t1', 1, '14.29%'], ['t4', 1, '14.29%'], ['t8', 1, '14.29%']]]",CTM81625 Groups: Group Relief: Surrendering Company Not UK Resident: Examples: Comparison Of UK And EEA Loss
CTM90105,2.0,6.0,View changes,"[[['t1', 1, '16.67%'], ['t4', 1, '16.67%']]]",CTM90105 CTSA: Introduction: Background
CTM90120,2.0,6.0,View changes,"[[['t1', 1, '16.67%'], ['t2', 1, '16.67%']]]",CTM90120 CTSA: Introduction: Computer System
CTM90130,1.0,5.0,View changes,"[[['t1', 1, '20.0%']]]",CTM90130 CTSA: Introduction: Layout Of Guidance
CTM90140,890.0,940.0,View changes,"[[['t1', 1, '0.11%'], ['t2', 1, '0.11%']]]",CTM90140 CTSA: Introduction: Legislation Applicable
CTM90602,2.0,6.0,View changes,"[[['t1', 1, '16.67%'], ['t13', 1, '16.67%']]]",CTM90602 Corporation Tax Self-Assessment (CTSA): Claims And Elections: Introduction
CTM90625,0.0,5.0,View changes,[[]],CTM90625 Corporation Tax Self-Assessment (CTSA): Claims And Elections: Affecting Only One Accounting Period
CTM90630,0.0,4.0,View changes,[[]],CTM90630 Corporation Tax Self-Assessment (CTSA): Claims And Elections: Affecting More Than One Accounting Period
CTM90650,1.0,5.0,View changes,"[[['t2', 1, '20.0%']]]",CTM90650 Corporation Tax Self-Assessment (CTSA): Claims And Elections: No Fraud Or Neglect
CTM92010,0.0,4.0,View changes,[[]],CTM92010 Corporation Tax Self-Assessment Due Dates
CTM92170,2.0,6.0,View changes,"[[['t4', 2, '33.33%']]]",CTM92170 Corporation Tax Self-Assessment Repayment Of CIS25/SC60 Tax
CTM92180,0.0,6.0,View changes,[[]],CTM92180 Corporation Tax Self-Assessment Late Payment Interest
CTM92190,0.0,5.0,View changes,[[]],CTM92190 Corporation Tax Self-Assessment Late Payment Interest - Tax Deductible
CTM92240,0.0,4.0,View changes,[[]],CTM92240 Corporation Tax Self-Assessment Carry-Back Of Trading Losses Or Non-Trading Deficit - Late Payment Interest
CTM92250,0.0,6.0,View changes,[[]],CTM92250 Corporation Tax Self-Assessment Carry-Back Of Trading Losses Or Non-Trading Deficit - Late Payment Interest - Summary Of Examples
CTM92290,0.0,2.0,View changes,[[]],CTM92290 Corporation Tax Self-Assessment Credit Interest
