,ChapterNum,Title,Title,Para,Para,ParaShifted
19540,OT05025,OT05025 PRT: Computation - Arm's Length Rule,OT05025 PRT: Computation - Arm's Length Rule,Interpretation for sales on or after 1st July 2006:,"It also catches, however, any repurchase from a third party. For example, A sells his equity to an unconnected company B who refines the oil and sells the naphtha fraction to A’s petrochemical affiliate. The sale by A to B is therefore not at arm’s length.",False
19541,OT05025,OT05025 PRT: Computation - Arm's Length Rule,OT05025 PRT: Computation - Arm's Length Rule,"Such sales are now considered to be made on Arm’s length terms. For example, company A and company B are both 100% subsidiaries of company C. Company A sells all of its equity crude oil entitlement from Aardvark field to company B, which is the group’s marketing company. Company B then sells all of that oil and other oil that it has bought from third parties to another company, D, which has no relationship to A, B or C.",Top of page,False
19542,OT05025,OT05025 PRT: Computation - Arm's Length Rule,OT05025 PRT: Computation - Arm's Length Rule,"The terms of the “1st pass” sales from A to B are on a standard floating basis, based upon the average of a Price Reporting Agency’s benchmark crude oil assessments around the Bill of Lading, with a differential of $0.50 per barrel. The “2nd pass” sale from B to D is on the identical floating basis but with a differential of $0.55 per barrel. Because of the facts and circumstances surrounding the sales the difference of 5 cents is considered in this instance to be a reasonable marketing fee, so the price received by A is considered to be a reasonable arm’s-length price.",On-sales,False
19546,OT05030,OT05030 PRT: Computation - The Arms Length Rule - Examples,OT05030 PRT: Computation - The Arms Length Rule - Examples,Example 2,Top of page,False
19547,OT05030,OT05030 PRT: Computation - The Arms Length Rule - Examples,OT05030 PRT: Computation - The Arms Length Rule - Examples,"A and B are participators in field X and enter into an agreement to swap their entitlements of propane. A exchanges his May entitlement for B’s June entitlement. Equal volumes are to be exchanged, any unavoidable differences to be made up as soon as possible.",Example 2,False
19548,OT05030,OT05030 PRT: Computation - The Arms Length Rule - Examples,OT05030 PRT: Computation - The Arms Length Rule - Examples,"The agreement is recorded in a telex that describes the transaction as a swap. B pays A for the May lifting at the mean of the SSP and BPAP on the BOL date, within 30 days of that date. A pays B for the June lifting under the same terms. So, full cash payments are made at market rates by each party.","A and B are participators in field X and enter into an agreement to swap their entitlements of propane. A exchanges his May entitlement for B’s June entitlement. Equal volumes are to be exchanged, any unavoidable differences to be made up as soon as possible.",False
19549,OT05030,OT05030 PRT: Computation - The Arms Length Rule - Examples,OT05030 PRT: Computation - The Arms Length Rule - Examples,It may be argued that each party has sold its propane as it receives full cash consideration. Nevertheless this is one transaction and prima facie an exchange rather than a sale. The cash payments may be thought of as a mechanism for compensating A for the loss of one month’s cash flow and for recognising the possibility of a movement of prices between the delivery dates.,"The agreement is recorded in a telex that describes the transaction as a swap. B pays A for the May lifting at the mean of the SSP and BPAP on the BOL date, within 30 days of that date. A pays B for the June lifting under the same terms. So, full cash payments are made at market rates by each party.",False
19550,OT05030,OT05030 PRT: Computation - The Arms Length Rule - Examples,OT05030 PRT: Computation - The Arms Length Rule - Examples,In practice companies accept that equity disposed of in transactions such as this are assessable at the statutory market value as in any event the disposals do not satisfy the conditions in OTA75\Sch3\Para1 (see below).,It may be argued that each party has sold its propane as it receives full cash consideration. Nevertheless this is one transaction and prima facie an exchange rather than a sale. The cash payments may be thought of as a mechanism for compensating A for the loss of one month’s cash flow and for recognising the possibility of a movement of prices between the delivery dates.,False
19551,OT05030,OT05030 PRT: Computation - The Arms Length Rule - Examples,OT05030 PRT: Computation - The Arms Length Rule - Examples,Example 3,In practice companies accept that equity disposed of in transactions such as this are assessable at the statutory market value as in any event the disposals do not satisfy the conditions in OTA75\Sch3\Para1 (see below).,False
19552,OT05030,OT05030 PRT: Computation - The Arms Length Rule - Examples,OT05030 PRT: Computation - The Arms Length Rule - Examples,"July Brent is shown on the IPE screen at $16.50 and August at $16.40. A thinks that the inter- month differential will shorten but B takes the opposite view. A and B therefore negotiate a July\August spread deal at $0.10 payable by B. This is commonly referred to as an inter- month spread deal. Although it is negotiated as one deal (normally on the basis of a price difference), there are usually two contract documents i.e. A sells July Brent to B and B sells August Brent to A, each with its own price ($16.50 and $16.40) and each leg of the deal may enter separate chains or be booked out in separate circles. A and B may close their positions with each other or with other parties.",Top of page,False
19553,OT05030,OT05030 PRT: Computation - The Arms Length Rule - Examples,OT05030 PRT: Computation - The Arms Length Rule - Examples,As there are two contract documents each with separate destinies there are arguably two sales. Again however it is essentially one transaction - a spread - which is an exchange. The parties are indifferent to the absolute price of oil.,Example 3,False
19554,OT05030,OT05030 PRT: Computation - The Arms Length Rule - Examples,OT05030 PRT: Computation - The Arms Length Rule - Examples,In practice companies do not use spread deals to dispose of equity as it is generally accepted that these deals fail to meet the conditions in OTA75\SCH3\PARA1 (see below).,"July Brent is shown on the IPE screen at $16.50 and August at $16.40. A thinks that the inter- month differential will shorten but B takes the opposite view. A and B therefore negotiate a July\August spread deal at $0.10 payable by B. This is commonly referred to as an inter- month spread deal. Although it is negotiated as one deal (normally on the basis of a price difference), there are usually two contract documents i.e. A sells July Brent to B and B sells August Brent to A, each with its own price ($16.50 and $16.40) and each leg of the deal may enter separate chains or be booked out in separate circles. A and B may close their positions with each other or with other parties.",False
19555,OT05030,OT05030 PRT: Computation - The Arms Length Rule - Examples,OT05030 PRT: Computation - The Arms Length Rule - Examples,Example 4,As there are two contract documents each with separate destinies there are arguably two sales. Again however it is essentially one transaction - a spread - which is an exchange. The parties are indifferent to the absolute price of oil.,False
19556,OT05030,OT05030 PRT: Computation - The Arms Length Rule - Examples,OT05030 PRT: Computation - The Arms Length Rule - Examples,"A wishes to sell an equity cargo from field X with a delivery date in four weeks time, 15 March. He finds a refiner willing to take the cargo at these dates. As far as price is concerned, A would prefer to delay for a few days as he expects prices to rise. B would like the price to be determined at the date of delivery. But both want to secure the deal today.",In practice companies do not use spread deals to dispose of equity as it is generally accepted that these deals fail to meet the conditions in OTA75\SCH3\PARA1 (see below).,False
19557,OT05030,OT05030 PRT: Computation - The Arms Length Rule - Examples,OT05030 PRT: Computation - The Arms Length Rule - Examples,"So a price is agreed on the basis of the IPE screen price for April Brent plus\minus differentials to take into account the inter-month and quality differences. This deal is conditional however on a second transaction where B sells to A April 15-day Brent at the same IPE screen price. Two contract documents are drawn up, one for the field X oil and one for Brent.",Top of page,False
19558,OT05030,OT05030 PRT: Computation - The Arms Length Rule - Examples,OT05030 PRT: Computation - The Arms Length Rule - Examples,"As there are two contracts with separate destinies there are arguably two sales. Again however this is essentially one transaction whereby A and B exchange wet oil from field X and 15-day Brent. By the nature of the transaction, the two parties are indifferent to the absolute price of oil as represented by April Brent.",Example 4,False
19559,OT05030,OT05030 PRT: Computation - The Arms Length Rule - Examples,OT05030 PRT: Computation - The Arms Length Rule - Examples,Example 5,"A wishes to sell an equity cargo from field X with a delivery date in four weeks time, 15 March. He finds a refiner willing to take the cargo at these dates. As far as price is concerned, A would prefer to delay for a few days as he expects prices to rise. B would like the price to be determined at the date of delivery. But both want to secure the deal today.",False
19560,OT05030,OT05030 PRT: Computation - The Arms Length Rule - Examples,OT05030 PRT: Computation - The Arms Length Rule - Examples,"The facts are as in Example 4. A wants to sell wet oil to B. But the hedging transactions are carried out with two independent parties, C and D. A buys April Brent from C, and B sells April Brent to D. There is no corresponding transaction between C and D and no one broker is involved in all three transactions. A and B put each other on hold until their hedging transactions are lined up. The three transactions are then carried out simultaneously to avoid exposure to price movements.","So a price is agreed on the basis of the IPE screen price for April Brent plus\minus differentials to take into account the inter-month and quality differences. This deal is conditional however on a second transaction where B sells to A April 15-day Brent at the same IPE screen price. Two contract documents are drawn up, one for the field X oil and one for Brent.",False
19561,OT05030,OT05030 PRT: Computation - The Arms Length Rule - Examples,OT05030 PRT: Computation - The Arms Length Rule - Examples,"In this case there is no exchange between A and B and as there is no linking transaction between C and D, no exchange around a circle. B has, with separate parties, exchanged a long wet position for a long 15 day position but this change of position has been achieved by two separately negotiated transactions. A and B must be interested in the absolute price of oil as they must use this not only in the transaction between themselves but also with their respective counter-parties in the hedging transactions.","As there are two contracts with separate destinies there are arguably two sales. Again however this is essentially one transaction whereby A and B exchange wet oil from field X and 15-day Brent. By the nature of the transaction, the two parties are indifferent to the absolute price of oil as represented by April Brent.",False
19562,OT05030,OT05030 PRT: Computation - The Arms Length Rule - Examples,OT05030 PRT: Computation - The Arms Length Rule - Examples,Is the sale of equity a sale at arm’s length.,Top of page,False
19563,OT05030,OT05030 PRT: Computation - The Arms Length Rule - Examples,OT05030 PRT: Computation - The Arms Length Rule - Examples,In a transaction that does involve a sale it is necessary then to examine whether the various conditions are satisfied.,Example 5,False
19564,OT05030,OT05030 PRT: Computation - The Arms Length Rule - Examples,OT05030 PRT: Computation - The Arms Length Rule - Examples,"In Example 3 above, suppose that A disposes of equity in the July leg of the spread. Even if the deal is regarded as two separately negotiated sale transactions, the consideration for A’s sale is not just the price of $16.50.","The facts are as in Example 4. A wants to sell wet oil to B. But the hedging transactions are carried out with two independent parties, C and D. A buys April Brent from C, and B sells April Brent to D. There is no corresponding transaction between C and D and no one broker is involved in all three transactions. A and B put each other on hold until their hedging transactions are lined up. The three transactions are then carried out simultaneously to avoid exposure to price movements.",False
19565,OT05030,OT05030 PRT: Computation - The Arms Length Rule - Examples,OT05030 PRT: Computation - The Arms Length Rule - Examples,"A would not enter the sale without having B’s agreement to the reciprocal transaction and vice versa. There is a mutual exchange of promises which constitutes consideration, additional to the prices in the contracts, and in neither case is the first condition in Para1 satisfied. Also the terms of each sale are affected by the wider bargain in that there is an implied condition in each transaction that the reciprocal transaction is effected; or alternatively, it could be argued that the terms of each sale would not exist but for the other transaction.","In this case there is no exchange between A and B and as there is no linking transaction between C and D, no exchange around a circle. B has, with separate parties, exchanged a long wet position for a long 15 day position but this change of position has been achieved by two separately negotiated transactions. A and B must be interested in the absolute price of oil as they must use this not only in the transaction between themselves but also with their respective counter-parties in the hedging transactions.",False
19566,OT05030,OT05030 PRT: Computation - The Arms Length Rule - Examples,OT05030 PRT: Computation - The Arms Length Rule - Examples,"The same arguments apply in Example 4 but Example 5 is somewhat different. In this latter case there is only one transaction between A and B and no circle around which an exchange of mutual promises can be made. So there is no consideration other than the price, nor is there a wider bargain between the parties (or of which the parties are part) which can affect the terms of the transaction. In practice a careful examination of all the facts would be necessary but unless there are some other factors present, it is likely that the sale from A to B would qualify as arm’s length.",Is the sale of equity a sale at arm’s length.,False
19568,OT05075,OT05075 PRT: Computation - Currency Translation - Outline,OT05075 PRT: Computation - Currency Translation - Outline,”…the price received or receivable…” for oil delivered in each chargeable period in respect of disposals in sales at arms length (OTA75\S2(5)(a)) and,“…the price received or receivable…” for oil delivered in each chargeable period in respect of disposals in sales at arms length (OTA75\S2(5)(a)) and,False
19586,OT05080,OT05080 PRT: Currency Translation - Practical Application,OT05080 Currency Translation - Practical Application,It is clear from OT05075 that there are many different ways in which these general principles can be interpreted in any particular case and indeed that one participator can have different conventions to cover different products and for arm’s length and non-arm’s length disposals.,It is clear from OT05075 that there are many different ways in which these general principles can be interpreted in any particular case and indeed that one participator can have different conventions to cover different products and for arm’s length and non-arm’s length disposals.,False
19587,OT05080,OT05080 PRT: Currency Translation - Practical Application,OT05080 Currency Translation - Practical Application,LB Oil & Gas are content for this to be the case but will seek to ensure some uniformity of treatment by agreeing with each participator methods of dealing with the translation of foreign currency proceeds that will apply automatically to each of the products in each of their fields. These methods will include not only the basis on which the conventional translation dates are to be fixed but also details of the source and the precise measure of the rates to be used (e.g. FT Closing Mid or Nat West 10:30 GMT mean).,LB Oil & Gas are content for this to be the case but will seek to ensure some uniformity of treatment by agreeing with each participator methods of dealing with the translation of foreign currency proceeds that will apply automatically to each of the products in each of their fields. These methods will include not only the basis on which the conventional translation dates are to be fixed but also details of the source and the precise measure of the rates to be used (e.g. FT Closing Mid or Nat West 10:30 GMT mean).,False
19588,OT05080,OT05080 PRT: Currency Translation - Practical Application,OT05080 Currency Translation - Practical Application,In agreeing these methods with each participator LB Oil & Gas will seek to apply the following general rules:,In agreeing these methods with each participator LB Oil & Gas will seek to apply the following general rules:,False
19589,OT05080,OT05080 PRT: Currency Translation - Practical Application,OT05080 Currency Translation - Practical Application,"the methods chosen must be transparent; the company must choose a measure of the exchange rate to be used on each conventional translation date that is verifiable by LB Oil & Gas. The most commonly used source is the Financial Times but rates from other publications (e.g. Reuters) or the banks themselves are also acceptable. Where however the source data is not published, documentary verification will be requested in support of the returned rates.","the methods chosen must be transparent; the company must choose a measure of the exchange rate to be used on each conventional translation date that is verifiable by LB Oil & Gas. The most commonly used source is the Financial Times but rates from other publications (e.g. Reuters) or the banks themselves are also acceptable. Where however the source data is not published, documentary verification will be requested in support of the returned rates.",False
19590,OT05080,OT05080 PRT: Currency Translation - Practical Application,OT05080 Currency Translation - Practical Application,the methods must be consistently applied; participators will be expected to apply the agreed methods to the products covered automatically from period to period with no deviation except in the case of a major change in the method of disposal for any product (e.g. if arm’s length tanker deliveries of crude oil were replaced by non-arm’s length pipeline deliveries). There should be no opportunity to pick and choose the most favourable rates.,the methods must be consistently applied; participators will be expected to apply the agreed methods to the products covered automatically from period to period with no deviation except in the case of a major change in the method of disposal for any product (e.g. if arm’s length tanker deliveries of crude oil were replaced by non-arm’s length pipeline deliveries). There should be no opportunity to pick and choose the most favourable rates.,False
19591,OT05080,OT05080 PRT: Currency Translation - Practical Application,OT05080 Currency Translation - Practical Application,In particular any methodology based on the forward sale of currency must be closely and demonstrably linked to actual sales of oil if it is to be acceptable.,In particular any methodology based on the forward sale of currency must be closely and demonstrably linked to actual sales of oil if it is to be acceptable.,False
19592,OT05080,OT05080 PRT: Currency Translation - Practical Application,OT05080 Currency Translation - Practical Application,"Thus, whilst there is obviously a multiplicity of actual methods agreed with participators, the methods are based on a set of principles and rules that ensure consistency of treatment. In addition, they allow a fair and largely mechanistic translation of the foreign currency proceeds of all disposals into sterling for the purposes of assessment.","Thus, whilst there is obviously a multiplicity of actual methods agreed with participators, the methods are based on a set of principles and rules that ensure consistency of treatment. In addition, they allow a fair and largely mechanistic translation of the foreign currency proceeds of all disposals into sterling for the purposes of assessment.",False
19593,OT05080,OT05080 PRT: Currency Translation - Practical Application,OT05080 Currency Translation - Practical Application,Nomination scheme,Nomination scheme,False
19594,OT05080,OT05080 PRT: Currency Translation - Practical Application,OT05080 Currency Translation - Practical Application,FA87\SCH10\PARA6 requires the nominated price of any arm’s length transaction to be the “…price specified in the contract of sale…” and the nominated price of any appropriation to be “…the market value in accordance with OTA75\SCH3…”. In each of these circumstances (as discussed above) the likelihood is that the price will in fact be initially expressed in dollars but any nomination excess that might arise will be charged to tax in sterling. Conversion will once more be necessary but in the case of the nomination scheme there are formal regulations governing the translation of the nominated prices into sterling. These are found in SI87\1338\REG18 which gives two methods of translation:,FA87\SCH10\PARA6 requires the nominated price of any arm’s length transaction to be the “…price specified in the contract of sale…” and the nominated price of any appropriation to be “…the market value in accordance with OTA75\SCH3…”. In each of these circumstances (as discussed above) the likelihood is that the price will in fact be initially expressed in dollars but any nomination excess that might arise will be charged to tax in sterling. Conversion will once more be necessary but in the case of the nomination scheme there are formal regulations governing the translation of the nominated prices into sterling. These are found in SI87\1338\REG18 which gives two methods of translation:,False
19595,OT05080,OT05080 PRT: Currency Translation - Practical Application,OT05080 Currency Translation - Practical Application,If the oil was delivered into the nominated contract and in the proposed delivery month then the date of delivery will become the conventional translation date for the purposes of the nomination scheme.,If the oil was delivered into the nominated contract and in the proposed delivery month then the date of delivery will become the conventional translation date for the purposes of the nomination scheme.,False
19596,OT05080,OT05080 PRT: Currency Translation - Practical Application,OT05080 Currency Translation - Practical Application,In all other circumstances the rate on 15th of the proposed delivery month is to be taken.,In all other circumstances the rate on 15th of the proposed delivery month is to be taken.,False
19597,OT05080,OT05080 PRT: Currency Translation - Practical Application,OT05080 Currency Translation - Practical Application,These regulations do not specify which particular measure of the exchange rate should be used on the relevant day and LB Oil & Gas is content to use the measure usually adopted by the participator for arm’s length crude deliveries.,These regulations do not specify which particular measure of the exchange rate should be used on the relevant day and LB Oil & Gas is content to use the measure usually adopted by the participator for arm’s length crude deliveries.,False
19598,OT05080,OT05080 PRT: Currency Translation - Practical Application,OT05080 Currency Translation - Practical Application,Ring fence CT,Top of page,False
19599,OT05080,OT05080 PRT: Currency Translation - Practical Application,OT05080 Currency Translation - Practical Application,The PRT exchange convention can have significant effects in dealing with the CT adjustments required by ICTA88\S493 (the substitution for the purposes CT of PRT market value for consideration in all non-arm’s length transactions). See OT21026.,Ring fence CT,False
19600,OT05105,OT05105 PRT: CIF Sales - Chargeable Periods Ended Before 1 January 1994,OT05105 CIF Sales - Chargeable Periods Ended Before 1 January 1994,Crude Oil,Crude Oil,False
19601,OT05105,OT05105 PRT: CIF Sales - Chargeable Periods Ended Before 1 January 1994,OT05105 CIF Sales - Chargeable Periods Ended Before 1 January 1994,"Under OTA75 relief for PRT purposes for the cost of transportation is allowed only as far as the nearest reasonable place of delivery or to the place at which the seller could reasonably be expected to deliver the oil or, if there is more than one such place, the one nearest to the place of extraction (OTA75\S3(1)(f)). For pipeline crudes this point is the terminal and so no relief is available for costs incurred under sales from terminals using the CIF etc., contract terms described above.","Under OTA75 relief for PRT purposes for the cost of transportation is allowed only as far as the nearest reasonable place of delivery or to the place at which the seller could reasonably be expected to deliver the oil or, if there is more than one such place, the one nearest to the place of extraction (OTA75\S3(1)(f)). For pipeline crudes this point is the terminal and so no relief is available for costs incurred under sales from terminals using the CIF etc., contract terms described above.",False
19602,OT05105,OT05105 PRT: CIF Sales - Chargeable Periods Ended Before 1 January 1994,OT05105 CIF Sales - Chargeable Periods Ended Before 1 January 1994,"For incomings purposes, the price received or receivable for arm’s length sales to be included in the computation of gross profit is the full contract price (OTA75\S2(5)(a)). The effect of these provisions was to tax the added value of a CIF etc sale but deny a deduction for the additional costs incurred.","For incomings purposes, the price received or receivable for arm’s length sales to be included in the computation of gross profit is the full contract price (OTA75\S2(5)(a)). The effect of these provisions was to tax the added value of a CIF etc sale but deny a deduction for the additional costs incurred.",False
19603,OT05105,OT05105 PRT: CIF Sales - Chargeable Periods Ended Before 1 January 1994,OT05105 CIF Sales - Chargeable Periods Ended Before 1 January 1994,"Relief was originally only allowed for transport to the UK but where oil was directly exported from a field by tanker, ESCI2 allowed the costs of transport to a foreign port up to the amount that would have been allowed if the oil had been landed in the UK. This ESC was withdrawn after F2A92\S74 extended OTA75\S3(1)(f) to allow for the costs of direct export. The detailed application of OTA75\S3 and ESCI2 are dealt with at OT09175.","Relief was originally only allowed for transport to the UK but where oil was directly exported from a field by tanker, ESCI2 allowed the costs of transport to a foreign port up to the amount that would have been allowed if the oil had been landed in the UK. This ESC was withdrawn after F2A92\S74 extended OTA75\S3(1)(f) to allow for the costs of direct export. The detailed application of OTA75\S3 and ESCI2 are dealt with at OT09175.",False
19604,OT05105,OT05105 PRT: CIF Sales - Chargeable Periods Ended Before 1 January 1994,OT05105 CIF Sales - Chargeable Periods Ended Before 1 January 1994,LPGs,LPGs,False
19605,OT05105,OT05105 PRT: CIF Sales - Chargeable Periods Ended Before 1 January 1994,OT05105 CIF Sales - Chargeable Periods Ended Before 1 January 1994,For periods up to and including 31 December 1981 the regime was the same as that for crude oil described above. For subsequent periods the calculation of gross profit under OTA75\S2(5) was modified by OTA75\S2(5A) in respect of certain arm’s length sales of oil consisting of gas. The section thus applied to LPGs but excluded crude oil and condensates.,For periods up to and including 31 December 1981 the regime was the same as that for crude oil described above. For subsequent periods the calculation of gross profit under OTA75\S2(5) was modified by OTA75\S2(5A) in respect of certain arm’s length sales of oil consisting of gas. The section thus applied to LPGs but excluded crude oil and condensates.,False
19606,OT05105,OT05105 PRT: CIF Sales - Chargeable Periods Ended Before 1 January 1994,OT05105 CIF Sales - Chargeable Periods Ended Before 1 January 1994,"OTA75\S2(5A) was introduced by FA82\S133 and states that where the terms of an arm’s length sale require the seller to deliver the gas outside the UK or to meet some or all of the costs associated therewith, the price received or receivable for the gas and the delivery point of the gas will be deemed to be what they would have been if the contract did not require such delivery or payment of costs and, instead, required delivery at the reasonable delivery point.","OTA75\S2(5A) was introduced by FA82\S133 and states that where the terms of an arm’s length sale require the seller to deliver the gas outside the UK or to meet some or all of the costs associated therewith, the price received or receivable for the gas and the delivery point of the gas will be deemed to be what they would have been if the contract did not require such delivery or payment of costs and, instead, required delivery at the reasonable delivery point.",False
19607,OT05105,OT05105 PRT: CIF Sales - Chargeable Periods Ended Before 1 January 1994,OT05105 CIF Sales - Chargeable Periods Ended Before 1 January 1994,OTA75\S2(5A) gives no guidance on how this deemed FOB price is to be arrived at. In practice the price is usually calculated by the use of actual costs in a simple netback computation as this is felt to give a fair result. A comparison of the dates and terms of the CIF sales with similar sales on a FOB basis would offer an alternative.,OTA75\S2(5A) gives no guidance on how this deemed FOB price is to be arrived at. In practice the price is usually calculated by the use of actual costs in a simple netback computation as this is felt to give a fair result. A comparison of the dates and terms of the CIF sales with similar sales on a FOB basis would offer an alternative.,False
19608,OT05110,OT05110 PRT: CIF Sales - Chargeable Periods Ended After 31 December 1993,OT05110 CIF Sales - Chargeable Periods Ended After 31 December 1994,"The taxation treatment of CIF, etc., sales of crude oil described above was regarded by the oil companies as a deterrent to the use of such deals and they lobbied for a change in the law. This was put into effect by FA94\S235 for periods after 31 December 1993. OTA75\S2(5A) now applies to oil instead of just oil consisting of gas and so the treatment of all hydrocarbons is now the same.","The taxation treatment of CIF, etc., sales of crude oil described above was regarded by the oil companies as a deterrent to the use of such deals and they lobbied for a change in the law. This was put into effect by FA94\S235 for periods after 31 December 1993. OTA75\S2(5A) now applies to oil instead of just oil consisting of gas and so the treatment of all hydrocarbons is now the same.",False
19609,OT05110,OT05110 PRT: CIF Sales - Chargeable Periods Ended After 31 December 1993,OT05110 CIF Sales - Chargeable Periods Ended After 31 December 1994,"The revised OTA75\S(5A), like its predecessor, does not include any guidance on how the appropriate FOB price should be arrived at. In discussions with companies LB Oil & Gas has said that it will normally seek to utilise actual freight costs in a netback calculation from the CIF price. It will however compare the resulting netback prices with comparable FOB prices to ensure that, over time, the prices assessed are reasonable having regard to the market in question. In dealing with CIF sales LB Oil & Gas’s concern has always been to minimise the possibility of a transfer of value from the sale of oil to the freight element. Having agreed a method of computation however, LB Oil & Gas would not normally seek to apply changes retrospectively.","The revised OTA75\S(5A), like its predecessor, does not include any guidance on how the appropriate FOB price should be arrived at. In discussions with companies LB Oil & Gas has said that it will normally seek to utilise actual freight costs in a netback calculation from the CIF price. It will however compare the resulting netback prices with comparable FOB prices to ensure that, over time, the prices assessed are reasonable having regard to the market in question. In dealing with CIF sales LB Oil & Gas’s concern has always been to minimise the possibility of a transfer of value from the sale of oil to the freight element. Having agreed a method of computation however, LB Oil & Gas would not normally seek to apply changes retrospectively.",False
19610,OT05110,OT05110 PRT: CIF Sales - Chargeable Periods Ended After 31 December 1993,OT05110 CIF Sales - Chargeable Periods Ended After 31 December 1994,"To date, there has been very limited use of the legislation and the notes below, for both third party and affiliate shipping, can not be regarded as exhaustive. Where apportionment is required, simple volume apportionment may be suitable but this is by no means assured and each case should be reviewed on its merits.","To date, there has been very limited use of the legislation and the notes below, for both third party and affiliate shipping, can not be regarded as exhaustive. Where apportionment is required, simple volume apportionment may be suitable but this is by no means assured and each case should be reviewed on its merits.",False
19611,OT05115,OT05115 PRT: CIF Sales - Chargeable Periods Ended After 30 June 2006,OT05115 CIF Sales - Chargeable Periods Ended After 30 June 2006,The opportunity to close a potential loophole was taken during the introduction of the changes to Oil Valuation methods in FA 2006. Amendments in FA2006\Sch18\Para2(4) extend the scope of OTA75\S2(5A) to include oil transported directly from an offshore place of production to a place in or outside the UK. The effect of that section was not changed.,The opportunity to close a potential loophole was taken during the introduction of the changes to Oil Valuation methods in FA 2006. Amendments in FA2006\Sch18\Para2(4) extend the scope of OTA75\S2(5A) to include oil transported directly from an offshore place of production to a place in or outside the UK. The effect of that section was not changed.,
19612,OT05120,OT05120 PRT: CIF Sales - Third Party / Affiliate Shipping,OT05120 CIF Sales - Third Party / Affiliate Shipping,Third Party Shipping,Third Party Shipping,False
19613,OT05120,OT05120 PRT: CIF Sales - Third Party / Affiliate Shipping,OT05120 CIF Sales - Third Party / Affiliate Shipping,"The appropriate contract documentation and invoices in support of the calculation should be obtained, including, inter alia, freight, insurance and inspection costs.","The appropriate contract documentation and invoices in support of the calculation should be obtained, including, inter alia, freight, insurance and inspection costs.",False
19614,OT05120,OT05120 PRT: CIF Sales - Third Party / Affiliate Shipping,OT05120 CIF Sales - Third Party / Affiliate Shipping,"Where equity and non-equity cargoes share transport, e.g. in a VLCC sailing in to the US, the costs should be apportioned between equity and non-equity volumes. Any costs associated with VLCC sailings to the LOOP terminal in the US Gulf should be reviewed in detail. Pipeline costs from the LOOP, it is understood, fall to the buyer and other LOOP fees should be reviewed to ensure that these are actually seller’s costs.","Where equity and non-equity cargoes share transport, e.g. in a VLCC sailing in to the US, the costs should be apportioned between equity and non-equity volumes. Any costs associated with VLCC sailings to the LOOP terminal in the US Gulf should be reviewed in detail. Pipeline costs from the LOOP, it is understood, fall to the buyer and other LOOP fees should be reviewed to ensure that these are actually seller’s costs.",False
19615,OT05120,OT05120 PRT: CIF Sales - Third Party / Affiliate Shipping,OT05120 CIF Sales - Third Party / Affiliate Shipping,Affiliate Shipping,Affiliate Shipping,False
19616,OT05120,OT05120 PRT: CIF Sales - Third Party / Affiliate Shipping,OT05120 CIF Sales - Third Party / Affiliate Shipping,"Affiliate shipping may be owned or time chartered. Where time chartered shipping is used the establishment of a market freight rate will be crucial and, in the first instance, will depend upon the terms of the time charter contract. Similar concerns will arise as for third party shipping.","Affiliate shipping may be owned or time chartered. Where time chartered shipping is used the establishment of a market freight rate will be crucial and, in the first instance, will depend upon the terms of the time charter contract. Similar concerns will arise as for third party shipping.",False
19617,OT05120,OT05120 PRT: CIF Sales - Third Party / Affiliate Shipping,OT05120 CIF Sales - Third Party / Affiliate Shipping,For affiliate-owned shipping or ships on long-term charter LB Oil & Gas has said it will normally accept awards under the London Tanker Brokers Panel (LTBP) as providing an acceptable measure of freight costs. These awards are widely used in the industry to fix shipping rates and will allow for the costs of the particular ship involved to be fixed at an agreed time. The fixture time is to be agreed with the company and no examples of this have occurred to date.,For affiliate-owned shipping or ships on long-term charter LB Oil & Gas has said it will normally accept awards under the London Tanker Brokers Panel (LTBP) as providing an acceptable measure of freight costs. These awards are widely used in the industry to fix shipping rates and will allow for the costs of the particular ship involved to be fixed at an agreed time. The fixture time is to be agreed with the company and no examples of this have occurred to date.,False
19618,OT05120,OT05120 PRT: CIF Sales - Third Party / Affiliate Shipping,OT05120 CIF Sales - Third Party / Affiliate Shipping,"For any case involving OTA75\S2(5A) all documentation regarding costs incurred for the first disposal should be obtained and reviewed in detail. If necessary, similar details should also be obtained for subsequent disposals, although as experience of the section grows it is hoped that the required documentation and, therefore, the compliance burden can be reduced.","For any case involving OTA75\S2(5A) all documentation regarding costs incurred for the first disposal should be obtained and reviewed in detail. If necessary, similar details should also be obtained for subsequent disposals, although as experience of the section grows it is hoped that the required documentation and, therefore, the compliance burden can be reduced.",False
19619,OT05120,OT05120 PRT: CIF Sales - Third Party / Affiliate Shipping,OT05120 CIF Sales - Third Party / Affiliate Shipping,Nomination Scheme,Nomination Scheme,False
19620,OT05120,OT05120 PRT: CIF Sales - Third Party / Affiliate Shipping,OT05120 CIF Sales - Third Party / Affiliate Shipping,For periods up to 31 December 1993 the Nomination Scheme also militated against CIF sales as the nominated price was the price received or receivable without deduction for the associated costs. FA94\S235(4) amended FA87\SCH10 such that for CIF crude sales the nominated price is the price assessed under OTA75\S2(5A). See OT05200.,For periods up to 31 December 1993 the Nomination Scheme also militated against CIF sales as the nominated price was the price received or receivable without deduction for the associated costs. FA94\S235(4) amended FA87\SCH10 such that for CIF crude sales the nominated price is the price assessed under OTA75\S2(5A). See OT05200.,False
